parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21
2,Unit,2024,780.0,8/6 sidwell ave,st kilda east,3183,2,1,-37.8691498,145.0058189,208021177,Greater Melbourne
2,House,2024,550.0,27 romulea circuit,diggers rest,3427,4,2,-37.6223899,144.694738,210041539,Greater Melbourne
1,Townhouse,2024,470.0,10a hanworth avenue,williams landing,3027,2,1,-37.8607697,144.7451987,213051363,Greater Melbourne
1,Unit,2024,650.0,409/2-6 railway road,cheltenham,3192,3,2,-37.9661517,145.0563838,208031188,Greater Melbourne
2,House,2024,800.0,6 bonnie court,ferntree gully,3156,5,2,-37.8912561,145.2824528,211011448,Greater Melbourne
1,Unit,2024,770.0,g08/1555 malvern road,glen iris,3146,2,1,-37.8536224,145.0477641,208041194,Greater Melbourne
1,House,2024,550.0,24 wallaroo avenue,narre warren,3805,3,1,-38.0134281,145.3001116,212021456,Greater Melbourne
2,House,2024,550.0,3 maddock street,point cook,3030,4,2,-37.9003244,144.7202891,213051466,Greater Melbourne
0,Unit,2024,520.0,557 little lonsdale street,melbourne,3000,1,1,-37.813306,144.9553567,206041505,Greater Melbourne
0,House,2024,350.0,rear 14 sunshine grove,rye,3941,1,1,-38.3818759,144.8313689,214021383,Greater Melbourne
2,House,2024,1100.0,8 beltane avenue,brighton east,3187,6,4,-37.9030138,145.02426,208011170,Greater Melbourne
2,House,2024,580.0,23 pechora street,truganina,3029,4,2,-37.7670429,144.6884403,213041359,Greater Melbourne
2,Townhouse,2024,700.0,23 morawa drive,mulgrave,3170,4,2,-37.928482,145.196241,212051325,Greater Melbourne
2,House,2024,650.0,54 marchant avenue,reservoir,3073,3,1,-37.7137866,145.0150852,209021523,Greater Melbourne
0,Unit,2024,680.0,1506/63 la trobe street,melbourne,3000,1,1,-37.8081542,144.9695394,206041503,Greater Melbourne
1,House,2024,530.0,78 bowes avenue,airport west,3042,3,1,-37.72780729999999,144.8856627,210011226,Greater Melbourne
1,Unit,2024,595.0,5/21 wilson street,south yarra,3141,1,1,-37.8437612,144.9964955,206061516,Greater Melbourne
1,House,2024,490.0,37/191-193 lygon street,brunswick east,3057,1,1,-37.7718894,144.971423,206011496,Greater Melbourne
2,House,2024,565.0,25 bakanovi drive,truganina,3029,4,2,-37.76119509999999,144.674333,213041359,Greater Melbourne
1,Townhouse,2024,485.0,13/213-215 camp road,broadmeadows,3047,2,1,-37.6884314,144.9383992,210051242,Greater Melbourne
1,House,2024,500.0,1/65 ferguson street,macleod,3085,2,1,-37.7273217,145.0742756,209011203,Greater Melbourne
1,Unit,2024,650.0,g09/13 koonawarra street,clayton,3168,2,1,-37.9078447,145.1249291,212051567,Greater Melbourne
2,House,2024,850.0,21 clinton street,brighton east,3187,4,2,-37.9121035,145.0202983,208011170,Greater Melbourne
2,Townhouse,2024,820.0,31 emu road,maidstone,3012,4,3,-37.7800214,144.8813216,213031347,Greater Melbourne
0,House,2024,750.0,12 empress road,st kilda east,3183,2,1,-37.8687222,145.0015679,208021177,Greater Melbourne
0,Unit,2024,290.0,8 porter street,prahran,3181,0,1,-37.8508636,144.9899698,206061136,Greater Melbourne
2,House,2024,510.0,30 judith street,dandenong north,3175,3,1,-37.9671531,145.2206194,212041312,Greater Melbourne
1,Unit,2024,925.0,4207/22-24 jane bell lane,melbourne,3000,2,1,-37.8102191,144.966267,206041504,Greater Melbourne
1,Unit,2024,775.0,306/132 smith street,collingwood,3066,2,2,-37.804475,144.983604,206071141,Greater Melbourne
0,Unit,2024,530.0,1704/7 katherine place,melbourne,3000,1,1,-37.8201715,144.9564604,206041505,Greater Melbourne
1,Unit,2024,675.0,1/950 burke road,deepdene,3103,3,1,-37.8106331,145.0610736,207011147,Greater Melbourne
2,House,2024,600.0,10 furlong court,endeavour hills,3802,4,2,-37.96843130000001,145.2731205,212021453,Greater Melbourne
3,Townhouse,2024,1295.0,9b fuge street,highett,3190,4,3,-37.9461234,145.0289738,208011171,Greater Melbourne
1,House,2024,520.0,39b greenleaf circuit,tarneit,3029,3,2,-37.8576231,144.6621833,213051585,Greater Melbourne
1,House,2024,1195.0,1a lucas street,brighton east,3187,3,2,-37.9222334,145.0061177,208011170,Greater Melbourne
3,House,2024,625.0,10 hester street,blairgowrie,3942,4,2,-38.3584565,144.7613578,214021383,Greater Melbourne
1,Unit,2024,850.0,301/220 commercial road,prahran,3181,2,1,-37.84723899999999,144.99358,206061136,Greater Melbourne
2,Unit,2024,625.0,3/3-25 hanover street,fitzroy,3065,2,1,-37.8026342,144.9750293,206071142,Greater Melbourne
1,Townhouse,2024,530.0,6/20 hancock crescent,braybrook,3019,2,2,-37.7822239,144.8586913,213031347,Greater Melbourne
1,Unit,2024,650.0,7/88 southbank boulevard,southbank,3006,2,1,-37.8234641,144.9646631,206041509,Greater Melbourne
1,Unit,2024,615.0,715v/162 albert street,east melbourne,3002,2,1,-37.8100432,144.9855313,206041119,Greater Melbourne
1,Unit,2024,680.0,2.02/776 riversdale road,camberwell,3124,2,2,-37.834019,145.0784129,207011149,Greater Melbourne
1,Unit,2024,600.0,6213/172 edward street street,brunswick east,3057,2,1,-37.775312,144.9718123,206011106,Greater Melbourne
1,Unit,2024,500.0,304/40 burgundy street,heidelberg,3084,2,1,-37.7563909,145.0690427,209011198,Greater Melbourne
1,Unit,2024,575.0,307/1b nelson street,ringwood,3134,2,2,-37.8119331,145.2263716,211031266,Greater Melbourne
0,Unit,2024,540.0,1408/2 newquay promenade,docklands,3008,1,1,-37.8141226,144.9438269,206041118,Greater Melbourne
1,Unit,2024,525.0,908/280 spencer street,melbourne,3000,1,1,-37.8139473,144.9520227,206041505,Greater Melbourne
2,House,2024,740.0,1030 nepean highway,mornington,3931,4,2,-38.2250967,145.0516577,214021591,Greater Melbourne
2,Unit,2024,950.0,70/183 city road,southbank,3006,3,2,-37.8247935,144.9618171,206041509,Greater Melbourne
2,House,2024,490.0,3 dover hedge walk,wollert,3750,3,2,-37.6144518,145.0418939,209041437,Greater Melbourne
0,Studio,2024,460.0,917/6 leicester street,carlton,3053,1,1,-37.806138,144.9602874,206041117,Greater Melbourne
0,Unit,2024,800.0,7/38 mitford street,elwood,3184,3,1,-37.8745229,144.9835571,206051129,Greater Melbourne
2,Unit,2024,875.0,3/5 vautier street,elwood,3184,4,2,-37.885826,144.9870232,206051129,Greater Melbourne
1,Unit,2024,500.0,202/2 cromwell road,south yarra,3141,1,1,-37.84708639999999,144.9997062,206061516,Greater Melbourne
2,House,2024,1400.0,50 hopetoun avenue,canterbury,3126,5,3,-37.8186648,145.0775678,207011155,Greater Melbourne
2,House,2024,535.0,44 stambridge st,tarneit,3029,4,2,-37.8208719,144.6769797,213051584,Greater Melbourne
2,Townhouse,2024,680.0,2 oxford street,west footscray,3012,3,2,-37.7923592,144.8773982,213031351,Greater Melbourne
1,House,2024,470.0,2/3 charlesworth street,laverton,3028,3,1,-37.8600332,144.7757541,213051363,Greater Melbourne
1,Unit,2024,500.0,11/210 corrigan road,noble park,3174,2,1,-37.9725899,145.1658389,212041460,Greater Melbourne
3,Townhouse,2024,550.0,2/20 navarre court,meadow heights,3048,2,2,-37.6571941,144.9229936,210051247,Greater Melbourne
1,House,2024,680.0,120 power avenue,chadstone,3148,3,1,-37.8776457,145.1033155,212051319,Greater Melbourne
1,House,2024,840.0,1 & 2/32 folkstone crescent,ferntree gully,3156,4,3,-37.88899019999999,145.2590059,211011448,Greater Melbourne
2,House,2024,500.0,34 silvereye circuit,beveridge,3753,4,2,-37.4714142,144.9638294,209041224,Greater Melbourne
1,Townhouse,2024,1100.0,7/398 elgar road,box hill,3128,4,4,-37.821922,145.1142951,207031163,Greater Melbourne
0,Unit,2024,700.0,12/63 alexandra avenue,south yarra,3141,1,1,-37.8322438,144.9892193,206061515,Greater Melbourne
3,House,2024,580.0,46 linden street,altona meadows,3028,4,2,-37.8669271,144.776697,213021342,Greater Melbourne
1,Unit,2024,380.0,3/81 delaware street,reservoir,3073,1,1,-37.720262,145.008883,209021525,Greater Melbourne
2,House,2024,1500.0,588 inkerman street,caulfield north,3161,4,2,-37.8674836,145.0084958,206051134,Greater Melbourne
0,Townhouse,2024,1400.0,55 lewisham road,windsor,3181,4,3,-37.854248,144.9992446,206061136,Greater Melbourne
1,Unit,2024,710.0,2005/58 clarke street,southbank,3006,2,1,-37.8278616,144.9593727,206041509,Greater Melbourne
1,Unit,2024,520.0,3/13 gardeners road,bentleigh east,3165,2,1,-37.918975,145.061988,208021426,Greater Melbourne
1,Unit,2024,460.0,410/243 queens parade,fitzroy north,3068,1,1,-37.78631900000001,144.9945971,206071143,Greater Melbourne
1,Unit,2024,525.0,1/9 hewitt avenue,footscray,3011,2,1,-37.7996605,144.8806059,213031348,Greater Melbourne
2,House,2024,550.0,15 bellvue drive,truganina,3029,3,2,-37.840979,144.7096648,213051588,Greater Melbourne
1,House,2024,390.0,9 cornelius close,melton south,3338,2,2,-37.6989138,144.5699813,213041578,Greater Melbourne
2,Townhouse,2024,990.0,5/147 woodhouse grove,box hill north,3129,4,2,-37.8019225,145.131936,207031164,Greater Melbourne
1,Unit,2024,430.0,12/59 raleigh st,windsor,3181,1,1,-37.8523467,144.9874184,206061136,Greater Melbourne
2,House,2024,460.0,16 healey street,craigieburn,3064,3,1,-37.6000303,144.938805,210051443,Greater Melbourne
1,Unit,2024,580.0,2209/22 dorcas street,southbank,3006,1,1,-37.8301483,144.9696742,206041509,Greater Melbourne
1,Unit,2024,545.0,306/36 porter street,prahran,3181,1,1,-37.8492653,144.990339,206061136,Greater Melbourne
2,House,2024,550.0,24 hamish drive,tarneit,3029,4,2,-37.8445107,144.6601458,213051583,Greater Melbourne
0,Unit,2024,550.0,1001/23 mackenzie street,melbourne,3000,1,1,-37.8075687,144.9674021,206041503,Greater Melbourne
4,House,2024,620.0,203 oriel road,heidelberg west,3081,4,1,-37.7433988,145.0422264,209011199,Greater Melbourne
0,Unit,2024,600.0,803/263 franklin street,melbourne,3000,2,1,-37.8096191,144.9560827,206041504,Greater Melbourne
4,House,2024,950.0,10 gray street,mount martha,3934,4,3,-38.2867395,145.0039362,214021382,Greater Melbourne
1,Unit,2024,480.0,41a lavender park road,eltham,3095,2,1,-37.7318298,145.1465941,209031209,Greater Melbourne
1,Unit,2024,530.0,2/46 bowes avenue,airport west,3042,2,2,-37.73078539999999,144.8852539,210011226,Greater Melbourne
1,Unit,2024,600.0,26/73 river street,richmond,3121,2,2,-37.8189479,145.013148,206071518,Greater Melbourne
0,Unit,2024,630.0,2906/318 russell street,melbourne,3000,1,1,-37.8091772,144.9667584,206041503,Greater Melbourne
1,Unit,2024,1100.0,3001/60 kavanagh street,southbank,3006,3,2,-37.8242191,144.9635646,206041509,Greater Melbourne
1,Unit,2024,460.0,4/69 lincoln road,essendon,3040,2,1,-37.7504298,144.9087879,206031501,Greater Melbourne
1,Unit,2024,360.0,9/10 burnewang street,albion,3020,1,1,-37.78348130000001,144.8205964,213011328,Greater Melbourne
1,Unit,2024,675.0,807/7 aspen street,moonee ponds,3039,2,2,-37.7655561,144.9217946,206031116,Greater Melbourne
1,House,2024,430.0,14 harshaw road,thornhill park,3335,3,1,-37.7237127,144.620112,213041359,Greater Melbourne
2,Townhouse,2024,680.0,51 hillsdale avenue,maribyrnong,3032,3,2,-37.7856987,144.8960637,213031349,Greater Melbourne
1,Unit,2024,580.0,504/7 balcombe road,mentone,3194,2,2,-37.98212050000001,145.0705603,208031190,Greater Melbourne
2,House,2024,450.0,39 shillings road,mambourin,3024,3,2,-37.8885751,144.602393,213051468,Greater Melbourne
2,House,2024,520.0,144 kirkpatrick boulevard,truganina,3029,3,2,-37.762859,144.6870557,213041359,Greater Melbourne
0,Unit,2024,550.0,7/24 fitzgerald street,south yarra,3141,1,1,-37.8425542,144.9929738,206061516,Greater Melbourne
2,Townhouse,2024,1450.0,23b emma,caulfield south,3162,4,3,-37.8923344,145.0360231,208021178,Greater Melbourne
0,Unit,2024,400.0,004b/12 albert street,hawthorn east,3123,1,1,-37.8236023,145.0480671,207011152,Greater Melbourne
0,House,2024,750.0,77 lambeth street,kensington,3031,3,1,-37.791483,144.934243,206041121,Greater Melbourne
0,Unit,2024,520.0,406/6 leicester street,carlton,3053,1,1,-37.806138,144.9602874,206041117,Greater Melbourne
1,House,2024,700.0,15 first avenue,murrumbeena,3163,2,1,-37.8987006,145.0663756,208021181,Greater Melbourne
1,Unit,2024,650.0,2502/828 whitehorse road,box hill,3128,2,2,-37.817361,145.1173653,207031163,Greater Melbourne
1,House,2024,480.0,2a richards street,coburg,3058,2,1,-37.7424702,144.9714894,206011497,Greater Melbourne
1,Unit,2024,600.0,4/210 albion street,brunswick,3056,2,1,-37.7607613,144.9615677,206011495,Greater Melbourne
1,Unit,2024,790.0,2407n/889 collins street,docklands,3008,2,1,-37.82091399999999,144.9418601,206041118,Greater Melbourne
2,House,2024,650.0,3 ovens place,clyde north,3978,4,2,-38.1108098,145.3287992,212031556,Greater Melbourne
11,House,2024,1220.0,82 creedmore drive,rye,3941,4,2,-38.38362800000001,144.8212013,214021383,Greater Melbourne
2,Townhouse,2024,780.0,6/9 mccoll court,brunswick west,3055,3,2,-37.7552071,144.9366208,206011107,Greater Melbourne
2,Unit,2024,950.0,205/495 glenhuntly road,elsternwick,3185,2,2,-37.8851117,145.0089448,208021179,Greater Melbourne
3,House,2024,725.0,3/26 wyalong street,albion,3020,4,3,-37.7773765,144.8167403,213011328,Greater Melbourne
1,Unit,2024,550.0,5/47 evansdale road,hawthorn,3122,2,1,-37.8237188,145.0232949,207011520,Greater Melbourne
2,House,2024,460.0,16 thornbill drive,werribee,3030,3,1,-37.8895339,144.6695402,213051467,Greater Melbourne
1,Unit,2024,490.0,504a/2a duffy street,essendon north,3041,1,1,-37.7401486,144.9000425,206031501,Greater Melbourne
1,Unit,2024,495.0,5/176 liardet street,port melbourne,3207,1,1,-37.8373807,144.940679,206051130,Greater Melbourne
2,House,2024,650.0,35 chisholm crescent,narre warren south,3805,3,2,-38.0584843,145.2834018,212031458,Greater Melbourne
0,House,2024,560.0,5 bent street,kensington,3031,2,1,-37.7963923,144.9349855,206041121,Greater Melbourne
1,Unit,2024,440.0,747/18 albert street,footscray,3011,1,1,-37.8016476,144.8977057,213031348,Greater Melbourne
5,House,2024,830.0,2314 epping-kilmore road,upper plenty,3756,4,2,-37.4136987,145.0217126,209041224,Greater Melbourne
2,Townhouse,2024,650.0,5/18-20 ibbottson street,watsonia,3087,3,2,-37.70987239999999,145.0844928,209011204,Greater Melbourne
1,Unit,2024,920.0,9/30 willansby avenue,brighton,3186,3,2,-37.90732420000001,145.0037361,208011169,Greater Melbourne
1,Unit,2024,850.0,501/815 bourke street,docklands,3008,2,2,-37.8199317,144.9444519,206041118,Greater Melbourne
1,Unit,2024,430.0,5/118 holden street,fitzroy north,3068,1,1,-37.7798164,144.9836354,206071143,Greater Melbourne
1,Unit,2024,400.0,2/63 may street,altona north,3025,2,1,-37.8335908,144.8517879,213021343,Greater Melbourne
0,Unit,2024,380.0,5 dudley street,caulfield east,3145,1,1,-37.880464,145.0480025,208021177,Greater Melbourne
1,Unit,2024,580.0,11/1-6 chaprowe court,cheltenham,3192,2,1,-37.9608147,145.0585816,208031188,Greater Melbourne
1,Unit,2024,570.0,206/38 inkerman street,st kilda,3182,2,1,-37.8641295,144.9832661,206051513,Greater Melbourne
2,Studio,2024,390.0,7/259 domain road,south yarra,3141,0,1,-37.83496179999999,144.9877217,206061515,Greater Melbourne
2,House,2024,530.0,14 lucania crescent,tarneit,3029,4,2,-37.8097485,144.7018371,213051584,Greater Melbourne
2,House,2024,460.0,95 duff street,cranbourne,3977,3,1,-38.10136869999999,145.270105,212031300,Greater Melbourne
1,House,2024,480.0,45 south circular road,gladstone park,3043,3,1,-37.6897929,144.886897,210051245,Greater Melbourne
3,House,2024,1000.0,1 hartnett court,moonee ponds,3039,3,2,-37.7595141,144.9293819,206031116,Greater Melbourne
2,House,2024,650.0,4 brolo street,wollert,3750,4,2,-37.5995479,145.0039456,209041437,Greater Melbourne
2,House,2024,785.0,2 judd parade,cheltenham,3192,3,2,-37.9746222,145.0741244,208031188,Greater Melbourne
2,House,2024,600.0,136 evesham drive,point cook,3030,4,2,-37.9010205,144.7553859,213051464,Greater Melbourne
1,Townhouse,2024,475.0,22/79 lancefield drive,caroline springs,3023,3,2,-37.71044819999999,144.7371436,213041360,Greater Melbourne
2,House,2024,490.0,41 yearling promenade,werribee,3030,4,2,-37.9167554,144.651981,213051468,Greater Melbourne
2,House,2024,580.0,10 hydrangea drive,point cook,3030,4,2,-37.9039092,144.745455,213051466,Greater Melbourne
1,Townhouse,2024,480.0,16 palmero street,epping,3076,2,1,-37.6335139,145.0030512,209041433,Greater Melbourne
2,House,2024,625.0,5 compton street,mitcham,3132,3,1,-37.8058542,145.1884076,211041270,Greater Melbourne
1,Unit,2024,490.0,27/789 malvern road,toorak,3142,2,1,-37.8501205,145.0199197,206061138,Greater Melbourne
2,House,2024,580.0,8 o'connor road,knoxfield,3180,3,1,-37.8968126,145.2407232,211011254,Greater Melbourne
1,Unit,2024,485.0,1/20-24 ameily crescent,reservoir,3073,2,1,-37.709451,144.9949,209021526,Greater Melbourne
1,House,2024,600.0,2 jirrahlinga terrace,craigieburn,3064,4,2,-37.5986675,144.9127769,210051443,Greater Melbourne
2,House,2024,510.0,9 bindarri road,manor lakes,3024,4,2,-37.8673831,144.5962024,213051579,Greater Melbourne
2,Unit,2024,720.0,301/639 little bourke street,melbourne,3000,2,2,-37.8160159,144.9535507,206041505,Greater Melbourne
1,House,2024,600.0,7 marie street,vermont,3133,3,2,-37.8321057,145.207258,211041272,Greater Melbourne
1,Unit,2024,930.0,3103/618 lonsdale street,melbourne,3000,2,2,-37.81441450000001,144.9539107,206041505,Greater Melbourne
2,Unit,2024,820.0,1105/28 bank street,south melbourne,3205,3,1,-37.8315373,144.9691738,206051512,Greater Melbourne
2,House,2024,850.0,15 oconnor avenue,clyde north,3978,5,3,-38.1030616,145.3788059,212031556,Greater Melbourne
0,House,2024,260.0,13 norris crescent,bundoora,3083,1,1,-37.6958469,145.0411123,209041217,Greater Melbourne
1,Townhouse,2024,685.0,5 ascot street,doncaster east,3109,3,1,-37.7853154,145.1615071,207021425,Greater Melbourne
1,Townhouse,2024,1050.0,534 park street,princes hill,3054,3,2,-37.779409,144.9681912,206071140,Greater Melbourne
0,Unit,2024,600.0,900/8 waterview walk,docklands,3008,1,1,-37.8196989,144.9481318,206041118,Greater Melbourne
1,Unit,2024,690.0,2711/151 city road,southbank,3006,2,1,-37.8236,144.9631013,206041509,Greater Melbourne
2,House,2024,1495.0,1/511 balcombe road,beaumaris,3193,4,3,-37.9770179,145.0262498,208011168,Greater Melbourne
1,Townhouse,2024,560.0,2/7 cypress avenue,boronia,3155,2,2,-37.863514,145.2817062,211011446,Greater Melbourne
3,House,2024,640.0,1634 dandenong road,huntingdale,3166,4,1,-37.9060604,145.1132549,212051326,Greater Melbourne
1,Townhouse,2024,600.0,949-951 high st,reservoir,3073,2,2,-37.7104009,145.0083267,209021526,Greater Melbourne
5,House,2024,900.0,168 killara road,gruyere,3770,3,2,-37.7433418,145.4769469,211051285,Greater Melbourne
1,Unit,2024,620.0,1/38 pasley street,sunbury,3429,3,3,-37.5785852,144.7245426,210041540,Greater Melbourne
1,Townhouse,2024,790.0,3b2b portland pl,burwood east,3151,3,2,-37.8477995,145.1341743,207031166,Greater Melbourne
1,Unit,2024,1050.0,3604e/888 collins street,docklands,3008,3,2,-37.8204734,144.9425146,206041118,Greater Melbourne
2,House,2024,620.0,2 boomerang court,narre warren south,3805,4,2,-38.0610956,145.2982795,212031458,Greater Melbourne
0,Unit,2024,350.0,1/19 cole street,williamstown,3016,1,1,-37.863778,144.9026205,213021346,Greater Melbourne
4,House,2024,750.0,28 halliday street,mount waverley,3149,3,2,-37.8813253,145.1118037,212051324,Greater Melbourne
0,Unit,2024,1040.0,1808/15-85 gladstone st,south melbourne,3205,2,2,-37.8295123,144.9509871,206051511,Greater Melbourne
1,Unit,2024,750.0,1808/45 haig street,southbank,3006,2,2,-37.8270373,144.9574509,206041508,Greater Melbourne
4,House,2024,895.0,71 bulleen road,balwyn north,3104,4,2,-37.7866536,145.0756009,207011148,Greater Melbourne
2,House,2024,570.0,53 lucerne drive,truganina,3029,4,2,-37.8165057,144.7096791,213051586,Greater Melbourne
2,Townhouse,2024,700.0,5/13-15 kendall street,ringwood,3134,3,2,-37.8176332,145.2296345,211031266,Greater Melbourne
2,House,2024,580.0,24 ajax street,truganina,3029,4,2,-37.83518979999999,144.7212856,213051586,Greater Melbourne
2,Townhouse,2024,600.0,7/24 craig street,keilor east,3033,2,2,-37.743442,144.8803594,210011534,Greater Melbourne
2,House,2024,480.0,50 bursa drive,wyndham vale,3024,3,2,-37.86946349999999,144.6120472,213051589,Greater Melbourne
1,Unit,2024,570.0,1/647 inkerman road,caulfield north,3161,2,1,-37.8691791,145.0205525,208021177,Greater Melbourne
1,Unit,2024,450.0,3/71 oberon avenue,st albans,3021,2,1,-37.7386394,144.8081162,213011334,Greater Melbourne
1,Unit,2024,775.0,3408/100 harbour esplanade,docklands,3008,2,2,-37.81837549999999,144.9468886,206041118,Greater Melbourne
1,House,2024,500.0,19 view street,hampton park,3976,3,1,-38.0324579,145.255951,212031562,Greater Melbourne
1,Unit,2024,550.0,14/894 burke road,canterbury,3126,2,1,-37.8171218,145.0596069,207011155,Greater Melbourne
0,Unit,2024,670.0,1707/408 spencer street,west melbourne,3003,2,1,-37.81058609999999,144.9505353,206041510,Greater Melbourne
2,Unit,2024,900.0,203/418 st kilda road,melbourne,3004,3,2,-37.8358416,144.9747364,206051128,Greater Melbourne
1,Unit,2024,550.0,2/4 spurling street,maidstone,3012,2,1,-37.7845846,144.8762268,213031347,Greater Melbourne
0,Unit,2024,550.0,511/133 jolimont rd,east melbourne,3002,1,1,-37.8180346,144.9781787,206041119,Greater Melbourne
2,Townhouse,2024,750.0,4/17-19 queens avenue,doncaster,3108,3,2,-37.78749699999999,145.1343061,207021157,Greater Melbourne
1,Unit,2024,600.0,3/360 glen eira road,elsternwick,3185,2,1,-37.8792555,145.0158169,208021179,Greater Melbourne
2,House,2024,540.0,91 clipstone crescent,fraser rise,3336,4,2,-37.6895282,144.7054808,213041574,Greater Melbourne
1,Unit,2024,530.0,76/39 dorcas street,south melbourne,3205,1,1,-37.8308759,144.9686394,206051512,Greater Melbourne
2,House,2024,1150.0,15 wellman street,box hill south,3128,4,2,-37.8296362,145.1162455,207031163,Greater Melbourne
0,Unit,2024,190.0,43 benga avenue,dandenong,3175,1,1,-37.9789468,145.2006568,212041563,Greater Melbourne
1,Unit,2024,440.0,6/28 holloway street,ormond,3204,2,1,-37.9021203,145.0479148,208021182,Greater Melbourne
1,Unit,2024,700.0,4/1086 lygon street,carlton north,3054,3,1,-37.7801627,144.9706362,206071140,Greater Melbourne
2,House,2024,520.0,44 linacre crescent,melton south,3338,4,2,-37.7099954,144.5577743,213041578,Greater Melbourne
2,House,2024,690.0,33 balmain drive,berwick,3806,4,2,-38.0232192,145.3353252,212021293,Greater Melbourne
2,House,2024,570.0,18 wondrous boulevard,tarneit,3029,4,2,-37.8617134,144.6466222,213051582,Greater Melbourne
0,Unit,2024,540.0,4 stradishall way,tullamarine,3043,3,2,-37.6954086,144.8829692,210051250,Greater Melbourne
1,Unit,2024,450.0,3/31 erskine avenue,reservoir,3073,2,1,-37.7224294,145.0240589,209021525,Greater Melbourne
5,House,2024,610.0,117 evell street,glenroy,3046,4,1,-37.698011,144.9402132,210031535,Greater Melbourne
2,House,2024,470.0,17 highridge crescent,airport west,3042,3,1,-37.7261122,144.8830715,210011226,Greater Melbourne
1,Unit,2024,570.0,210/101 tram road,doncaster,3108,2,2,-37.7877328,145.1243703,207021157,Greater Melbourne
1,House,2024,650.0,11 rothsay avenue,burwood,3125,3,1,-37.8440632,145.119606,207031165,Greater Melbourne
1,Unit,2024,620.0,1505/8 joseph road,footscray,3011,2,2,-37.8003267,144.9095584,213031348,Greater Melbourne
2,House,2024,520.0,58 eureka drive,manor lakes,3024,4,2,-37.8715439,144.603876,213051579,Greater Melbourne
2,Unit,2024,1050.0,46/333 coventry street,south melbourne,3205,2,2,-37.8331983,144.9562629,206051512,Greater Melbourne
4,House,2024,560.0,24 intervale drive,avondale heights,3034,3,1,-37.7513182,144.8577164,210011533,Greater Melbourne
2,House,2024,550.0,12 wells rd,point cook,3030,4,2,-37.9087695,144.7220473,213051466,Greater Melbourne
0,Unit,2024,704.0,b205/348 macaulay road,kensington,3031,1,1,-37.7947678,144.9342535,206041121,Greater Melbourne
1,Unit,2024,470.0,29/31 moreland street,footscray,3011,1,1,-37.8020911,144.9075098,213031348,Greater Melbourne
0,Unit,2024,650.0,2606/568 collins st,melbourne,3000,2,2,-37.8183759,144.9554361,206041505,Greater Melbourne
1,Unit,2024,410.0,4/87 federal drive,wyndham vale,3024,2,1,-37.8794581,144.6272906,213051589,Greater Melbourne
1,Unit,2024,455.0,306/157 park road,cheltenham,3192,1,1,-37.965061,145.055185,208031188,Greater Melbourne
1,Unit,2024,480.0,2/8 truscott street,glenroy,3046,2,1,-37.7105451,144.9365081,210031535,Greater Melbourne
2,House,2024,510.0,15 samuel drive,campbellfield,3061,3,1,-37.6745231,144.9707192,210051243,Greater Melbourne
2,House,2024,550.0,7 league road,donnybrook,3064,4,2,-37.5315621,144.9983193,209041225,Greater Melbourne
1,House,2024,400.0,212/90 white street,mordialloc,3195,1,1,-38.0001576,145.0970676,208031193,Greater Melbourne
2,House,2024,490.0,2 fabular street,donnybrook,3064,3,2,-37.5431253,144.9782215,209041225,Greater Melbourne
1,Unit,2024,640.0,401/1 palmer street,richmond,3121,1,1,-37.8165472,145.0036039,206071518,Greater Melbourne
2,House,2024,500.0,29 boomerang road,donnybrook,3064,4,2,-37.5466568,145.0149014,209041225,Greater Melbourne
1,House,2024,540.0,22 kipling drive,officer,3809,3,2,-38.07000480000001,145.4103499,212011546,Greater Melbourne
2,House,2024,640.0,7a borrie street,reservoir,3073,3,2,-37.7075818,145.0197526,209021523,Greater Melbourne
0,Unit,2024,380.0,3/44 koonawarra street,clayton,3168,1,1,-37.9103279,145.1251056,212051567,Greater Melbourne
0,Unit,2024,365.0,10/29 raleigh street,essendon,3040,1,1,-37.7536698,144.9228269,206031502,Greater Melbourne
2,House,2024,570.0,2 portland avenue,truganina,3029,4,2,-37.819689,144.715365,213051586,Greater Melbourne
1,Unit,2024,550.0,1/252 mitcham road,mitcham,3132,2,1,-37.8056433,145.1901327,211041270,Greater Melbourne
1,Unit,2024,380.0,2/37 rufus street,epping,3076,1,1,-37.64924389999999,145.0292629,209041432,Greater Melbourne
2,House,2024,620.0,8 newington drive,cranbourne east,3977,4,2,-38.1156336,145.296178,212031558,Greater Melbourne
2,House,2024,540.0,16 moate street,langwarrin,3910,3,1,-38.15344839999999,145.1840804,214011374,Greater Melbourne
1,House,2024,500.0,155 david drive,sunshine west,3020,3,2,-37.7888785,144.7886399,213011338,Greater Melbourne
2,Unit,2024,900.0,205/590 camberwell road,camberwell,3124,2,2,-37.846373,145.073518,207011149,Greater Melbourne
2,House,2024,560.0,6 palmatum street,sunbury,3429,4,2,-37.6160366,144.7737206,210041540,Greater Melbourne
0,House,2024,1200.0,252 drummond street,carlton,3053,4,2,-37.8001539,144.9688095,206041117,Greater Melbourne
0,Studio,2024,400.0,616/268 flinders street,melbourne,3000,1,1,-37.8177097,144.9655575,206041503,Greater Melbourne
4,House,2024,750.0,33 yallambie road,macleod,3085,3,2,-37.7196534,145.0847507,209011203,Greater Melbourne
