,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
1690,1,Townhouse,2024,430.0,1/92 st georges road,traralgon,3844.0,2,1,-38.181404,146.5257742,205041494,Rest of Vic.,2.60464
1691,1,Unit,2024,300.0,2/46 purnell road,corio,3214.0,1,1,-38.0744976,144.3629827,203021486,Rest of Vic.,9.72719
1692,3,House,2024,750.0,125 aldebaran road,ocean grove,3226.0,4,2,-38.26884889999999,144.542577,203031490,Rest of Vic.,25.29639
1693,2,House,2024,500.0,8 yildiz street,charlemont,3217.0,4,2,-38.2095675,144.3548613,203021485,Rest of Vic.,9.109200000000001
1694,1,House,2024,380.0,27 tuson street,ararat,3377.0,3,1,-37.2878605,142.9312336,215011386,Rest of Vic.,93.90541
1695,2,House,2024,600.0,25 sanctuary boulevard,maiden gully,3551.0,4,2,-36.7497004,144.2022954,202011023,Rest of Vic.,8.539620000000001
1696,2,Townhouse,2024,420.0,367 walnut avenue,mildura,3500.0,3,1,-34.1969122,142.1378336,215021470,Rest of Vic.,1.5967
1697,1,Unit,2024,265.0,1/1 kurt street,morwell,3840.0,1,1,-38.234519,146.4260122,205041096,Rest of Vic.,11.56565
1698,2,Unit,2024,550.0,2/47 anchorage way,yarrawonga,3730.0,3,3,-36.0022966,146.024035,216021414,Rest of Vic.,83.48863
1699,1,Townhouse,2024,370.0,11 lancaster court,portland,3305.0,2,2,-38.3298673,141.5982292,217011422,Rest of Vic.,97.94363
1700,2,Townhouse,2024,475.0,76b orange avenue,mildura,3500.0,2,2,-34.1880928,142.1636258,215021469,Rest of Vic.,1.78935
1701,1,Unit,2024,210.0,4/182 boundary street,kerang,3579.0,2,1,-35.7314633,143.9226864,215031402,Rest of Vic.,128.87096
1702,1,Unit,2024,300.0,3/11 corryong court,alfredton,3350.0,1,1,-37.5550263,143.8063303,201011001,Rest of Vic.,5.27586
1703,1,House,2024,440.0,34 batten street,seymour,3660.0,5,1,-37.0267758,145.1469111,204011059,Rest of Vic.,80.86258000000001
1704,4,House,2024,650.0,10 dena court,bell park,3215.0,4,2,-38.1010231,144.3373714,203021047,Rest of Vic.,8.03152
1705,2,House,2024,410.0,250 arnold street,bendigo,3550.0,3,1,-36.7445271,144.2756433,202011018,Rest of Vic.,2.38229
1706,1,House,2024,350.0,501 havelock street,soldiers hill,3350.0,2,1,-37.5512219,143.8639311,201011482,Rest of Vic.,2.38916
1707,2,House,2024,490.0,19 grampian boulevard,cowes,3922.0,3,2,-38.4620093,145.2193299,205031091,Rest of Vic.,141.01845
1708,2,House,2024,400.0,103 humffray street north,ballarat east,3350.0,3,1,-37.558182,143.8687465,201011481,Rest of Vic.,1.23293
1709,1,Unit,2024,300.0,2/31 jemmeson street,lakes entrance,3909.0,2,1,-37.8734869,147.9978202,205021084,Rest of Vic.,155.10814000000002
1710,2,House,2024,630.0,8 knox dr,barwon heads,3227.0,4,2,-38.2699215,144.4951729,203031489,Rest of Vic.,23.487029999999997
1711,1,House,2024,510.0,6 oleander court,wodonga,3690.0,4,2,-36.1243909,146.8722012,204031492,Rest of Vic.,2.33738
1712,0,House,2024,450.0,12 reardon street,port fairy,3284.0,3,1,-38.3904549,142.2261625,217041478,Rest of Vic.,29.940630000000002
1713,2,House,2024,370.0,7 jenkin street,ararat,3377.0,2,1,-37.2807904,142.9202886,215011386,Rest of Vic.,94.50448
1714,2,House,2024,800.0,24 franklin road,mount duneed,3217.0,4,2,-38.2228211,144.3229557,203021487,Rest of Vic.,10.49984
1715,2,House,2024,550.0,22 deloraine street,armstrong creek,3217.0,4,2,-38.2440714,144.3701254,203031489,Rest of Vic.,12.58732
1716,1,Townhouse,2024,400.0,1/503 rubicon street,redan,3350.0,3,1,-37.5816157,143.8353509,201011484,Rest of Vic.,3.71947
1717,2,House,2024,470.0,2 whirrakee parade,huntly,3551.0,4,2,-36.6598649,144.3500385,202011025,Rest of Vic.,13.74735
1718,2,Townhouse,2024,490.0,3 blackwood lane,mount duneed,3217.0,3,2,-38.2175734,144.3296132,203021487,Rest of Vic.,9.83874
1719,1,Unit,2024,330.0,4/26 north valley road,highton,3216.0,2,1,-38.1694697,144.3195421,203021042,Rest of Vic.,6.00867
1720,2,House,2024,560.0,37 chilula st,huntly,3551.0,4,2,-36.6569208,144.346872,202011025,Rest of Vic.,13.66667
1721,2,House,2024,450.0,19 yolanda street,bonshaw,3352.0,4,2,-37.5977544,143.8213269,201011006,Rest of Vic.,6.32091
1722,2,House,2024,490.0,89 messenger parade,lucas,3350.0,4,2,-37.5465521,143.7644743,201011001,Rest of Vic.,9.82307
1723,2,House,2024,570.0,33 blackwattle drive,armstrong creek,3217.0,4,2,-38.224785,144.3610855,203031489,Rest of Vic.,9.90609
1724,1,Unit,2024,310.0,2/16 sheridan street,hamlyn heights,3215.0,1,1,-38.12356279999999,144.3222331,203021040,Rest of Vic.,5.87509
1725,2,House,2024,420.0,4/36 frith street,wurruk,3850.0,3,2,-38.1045172,147.0339523,205051103,Rest of Vic.,46.636160000000004
1726,1,House,2024,390.0,8241 coleraine-edenhope road,edenhope,3318.0,2,2,-37.046273,141.309662,215011393,Rest of Vic.,215.14488
1727,1,Unit,2024,265.0,unit 2/65 wimmera st,stawell,3380.0,2,1,-37.0604097,142.78484,215011392,Rest of Vic.,122.89945
1728,1,Unit,2024,400.0,1/711 eureka street,ballarat east,3350.0,2,1,-37.5659052,143.8904093,201011481,Rest of Vic.,3.03667
1729,0,Unit,2024,415.0,23/26 beverin street,sebastopol,3356.0,1,1,-37.5877676,143.8393564,201011484,Rest of Vic.,3.98079
1730,3,House,2024,440.0,40 paramount crescent,st albans park,3219.0,3,1,-38.1880663,144.3930109,203021045,Rest of Vic.,6.36876
1731,2,House,2024,520.0,74 opal drive,leopold,3224.0,3,2,-38.1929094,144.4755203,203021044,Rest of Vic.,13.22458
1732,1,House,2024,400.0,33 gardenia grove,norlane,3214.0,2,1,-38.0850705,144.3597547,203021488,Rest of Vic.,8.20247
1733,1,Unit,2024,330.0,4/3 centennial drive,mooroopna,3629.0,2,1,-36.3796909,145.3522046,216031415,Rest of Vic.,5.92003
1734,1,House,2024,360.0,8 gumdale place,sebastopol,3356.0,2,1,-37.5943508,143.83643,201011484,Rest of Vic.,5.16071
1735,2,House,2024,600.0,55 montview court,corio,3214.0,4,2,-38.0609189,144.3727608,203021486,Rest of Vic.,11.750549999999999
1736,1,Unit,2024,300.0,4/48 tyers street,portland,3305.0,2,1,-38.34373009999999,141.6007089,217011422,Rest of Vic.,99.43461
1737,1,Unit,2024,300.0,451a upper murray rd,towong upper,3707.0,1,1,-36.2036277,148.0240711,204031072,Rest of Vic.,137.91816
1738,2,House,2024,575.0,10 tranquility cres,armstrong creek,3217.0,4,2,-38.2273309,144.3771838,203031489,Rest of Vic.,10.92197
1739,0,House,2024,360.0,14 federation avenue,horsham,3400.0,3,1,-36.72204809999999,142.1810257,215011388,Rest of Vic.,228.64322
1740,4,House,2024,495.0,16 the glen,drysdale,3222.0,3,2,-38.1781785,144.5678992,203031048,Rest of Vic.,20.37329
1741,2,House,2024,550.0,4 acton court,newcomb,3219.0,4,2,-38.1717691,144.3927188,203021045,Rest of Vic.,4.08691
1742,1,Unit,2024,300.0,1/30 willis avenue,marlo,3888.0,2,1,-37.7932153,148.5293163,205021085,Rest of Vic.,221.14520000000002
1743,2,House,2024,530.0,1/54 packham street,shepparton,3630.0,3,2,-36.3602496,145.393805,216031416,Rest of Vic.,3.39369
1744,0,Studio,2024,400.0,27a roy street east,wangaratta,3677.0,0,1,-36.3579683,146.3149578,204021066,Rest of Vic.,69.33636
1745,2,House,2024,580.0,12 lingford court,wodonga,3690.0,4,2,-36.1422703,146.8776578,204031492,Rest of Vic.,3.52547
1746,2,House,2024,420.0,7 o'callaghan parade,lucas,3350.0,4,2,-37.5472838,143.7726196,201011001,Rest of Vic.,8.90667
1747,0,Unit,2024,320.0,2/112 lonsdale street,redan,3350.0,2,1,-37.5747976,143.8341267,201011484,Rest of Vic.,3.8329299999999997
1748,2,House,2024,470.0,1 willoughby street,port fairy,3284.0,3,1,-38.388506,142.2236614,217041478,Rest of Vic.,28.752689999999998
1749,0,House,2024,770.0,29 belvedere terrace,lorne,3232.0,4,1,-38.5287815,143.9767427,203031049,Rest of Vic.,84.21596000000001
1750,2,House,2024,485.0,11 moonta street,bendigo,3550.0,3,2,-36.7581082,144.2543941,202011018,Rest of Vic.,3.63105
1751,2,House,2024,520.0,53 alfredton drive,alfredton,3350.0,4,2,-37.5587363,143.794488,201011001,Rest of Vic.,6.71988
1752,2,House,2024,550.0,93 main street,gordon,3345.0,4,1,-37.5799305,144.1003499,201021012,Rest of Vic.,23.640729999999998
1753,2,House,2024,500.0,35 princes crescent,shepparton,3630.0,3,1,-36.369093,145.4008571,216031416,Rest of Vic.,1.6905299999999999
1754,1,Unit,2024,220.0,2/206 clyde st,soldiers hill,3350.0,1,1,-37.5478114,143.8561386,201011482,Rest of Vic.,2.27325
1755,0,House,2024,350.0,418 campbell street,swan hill,3585.0,3,1,-35.3475463,143.5615185,215031404,Rest of Vic.,186.47125
1756,1,House,2024,380.0,55 mccullough st,lakes entrance,3909.0,3,2,-37.8610124,148.0222786,205021084,Rest of Vic.,157.61156
1757,2,House,2024,550.0,37 yellow box lane,armstrong,3377.0,4,2,-37.2012942,142.8788936,215011387,Rest of Vic.,104.52952
1758,1,House,2024,370.0,8/6 phillips street,wangaratta,3677.0,2,1,-36.3638041,146.3234286,204021066,Rest of Vic.,69.57477
1759,2,House,2024,560.0,21 poplar avenue,traralgon,3844.0,5,2,-38.2084831,146.5176621,205041494,Rest of Vic.,3.0759600000000002
1760,2,House,2024,490.0,115 st killian street,white hills,3550.0,3,2,-36.7232368,144.3005672,202011025,Rest of Vic.,5.71605
1761,3,House,2024,425.0,1 acton court,newcomb,3219.0,2,1,-38.1716067,144.3920548,203021045,Rest of Vic.,4.09497
1762,2,House,2024,630.0,20 sundial drive,clifton springs,3222.0,3,2,-38.1638434,144.5701819,203031048,Rest of Vic.,21.25824
1763,2,House,2024,510.0,50 kennard grove,charlemont,3217.0,4,2,-38.217958,144.3701721,203021485,Rest of Vic.,8.83835
1764,0,House,2024,370.0,8 dowling st,colac,3250.0,2,1,-38.3502239,143.5831179,217031472,Rest of Vic.,76.90934
1765,1,House,2024,515.0,15 hopkins street,south geelong,3220.0,2,2,-38.1608025,144.352004,203021039,Rest of Vic.,1.65846
1766,1,Unit,2024,240.0,4/167 victoria street,ballarat east,3350.0,1,1,-37.560393,143.8761213,201011481,Rest of Vic.,1.6698
1767,0,House,2024,430.0,15 hart street,euroa,3666.0,2,1,-36.7543488,145.5689319,204011055,Rest of Vic.,49.827160000000006
1768,1,Unit,2024,400.0,11/12 cedar grove,highton,3216.0,2,1,-38.1666163,144.3239146,203021042,Rest of Vic.,5.66234
1769,2,House,2024,470.0,26 geelong road,portarlington,3223.0,3,2,-38.1159141,144.6436167,203031051,Rest of Vic.,29.69161
1770,2,House,2024,690.0,266 latrobe terrace,newtown,3220.0,2,2,-38.1488637,144.3521189,203021046,Rest of Vic.,0.84433
1771,2,House,2024,470.0,54 beartooth drive,winter valley,3358.0,4,2,-37.5878152,143.794983,201011006,Rest of Vic.,8.1393
1772,2,House,2024,495.0,99 princes highway,lucknow,3875.0,2,2,-37.8187178,147.6510991,205021081,Rest of Vic.,119.38105
1773,1,House,2024,430.0,3 drysdale avenue,newcomb,3219.0,3,1,-38.1584595,144.3893827,203021045,Rest of Vic.,2.8435300000000003
1774,2,House,2024,590.0,7 tierney ct,highton,3216.0,4,2,-38.1946581,144.3074827,203021042,Rest of Vic.,9.10718
1775,2,House,2024,440.0,46 lawrie drive,alfredton,3350.0,4,2,-37.5609601,143.8023444,201011001,Rest of Vic.,6.3775699999999995
1776,2,House,2024,495.0,95 kossuth street,sebastopol,3356.0,4,2,-37.5947881,143.8273653,201011484,Rest of Vic.,6.09765
1777,2,House,2024,405.0,11 cronulla avenue,cape woolamai,3925.0,2,1,-38.5292419,145.3378315,205031091,Rest of Vic.,128.10263
1778,2,House,2024,650.0,19 yarra drive,warrnambool,3280.0,4,2,-38.3486865,142.4642833,217041479,Rest of Vic.,5.53268
1779,0,House,2024,550.0,13 osmonds lane,port fairy,3284.0,3,1,-38.378921,142.2318408,217041478,Rest of Vic.,27.56805
1780,2,Townhouse,2024,950.0,112b powell street,ocean grove,3226.0,4,2,-38.2653027,144.5290208,203031490,Rest of Vic.,24.98854
1781,1,House,2024,420.0,7 savage street,belmont,3216.0,2,1,-38.1757829,144.3245779,203021037,Rest of Vic.,5.58645
1782,1,Unit,2024,500.0,3/1306 mair street,lake wendouree,3350.0,2,1,-37.557582,143.8413873,201011002,Rest of Vic.,2.08697
1783,2,House,2024,460.0,60 creekstone drive,alfredton,3350.0,4,2,-37.5576484,143.7922072,201011001,Rest of Vic.,6.87305
1784,1,House,2024,170.0,6/13 hewat drive,highton,3216.0,1,1,-38.196782,144.3090833,203021042,Rest of Vic.,9.346620000000001
1785,2,House,2024,600.0,26 acacia drive,mildura,3500.0,4,2,-34.20364250000001,142.1450396,215021470,Rest of Vic.,1.3041099999999999
1786,2,House,2024,550.0,37 donnithorne street,kyneton,3444.0,3,2,-37.251044,144.4466756,202021030,Rest of Vic.,67.35378999999999
1787,2,House,2024,330.0,42 alamein street,morwell,3840.0,2,1,-38.2335328,146.4211165,205041096,Rest of Vic.,12.33318
1788,3,House,2024,500.0,7 lemon street,alfredton,3350.0,4,2,-37.5654158,143.7855756,201011001,Rest of Vic.,8.36905
1789,4,House,2024,520.0,17 aringa avenue,highton,3216.0,3,1,-38.1813507,144.3123869,203021042,Rest of Vic.,7.97745
1790,0,Studio,2024,350.0,22 watson street,seymour,3660.0,1,1,-37.0241685,145.1417868,204011059,Rest of Vic.,81.62916
1791,3,House,2024,780.0,27 ashbourne rd,woodend,3442.0,4,2,-37.3626272,144.5184231,202021031,Rest of Vic.,70.59847
1792,2,House,2024,715.0,85 oakdean boulevard,ocean grove,3226.0,4,2,-38.2504167,144.5567269,203031490,Rest of Vic.,25.37524
1793,3,House,2024,590.0,36 quail drive,lara,3212.0,4,2,-38.0120844,144.4079195,203021043,Rest of Vic.,19.16872
1794,1,House,2024,400.0,126 portarlington road,newcomb,3219.0,3,1,-38.1611215,144.3997456,203021045,Rest of Vic.,3.74976
1795,1,Unit,2024,440.0,1/19 old lancefield road,woodend,3442.0,2,1,-37.345222,144.537399,202021031,Rest of Vic.,71.47273
1796,2,House,2024,495.0,3 foxhow court,hamlyn heights,3215.0,3,1,-38.1185219,144.3230101,203021040,Rest of Vic.,6.49025
1797,1,Unit,2024,400.0,1/50 maurice street,herne hill,3218.0,2,1,-38.1301147,144.325157,203021040,Rest of Vic.,5.17593
1798,0,House,2024,350.0,6 hannah street,clunes,3370.0,2,1,-37.2954479,143.7839925,201021010,Rest of Vic.,34.96889
1799,1,Townhouse,2024,440.0,1/203-207 little malop street,geelong,3220.0,2,1,-38.15000879999999,144.3667137,203021039,Rest of Vic.,0.74606
1800,2,Unit,2024,580.0,3/3 plantation drive,connewarre,3227.0,3,2,-38.273425,144.4573884,203031489,Rest of Vic.,20.0958
1801,2,House,2024,510.0,20 milesi street,charlemont,3217.0,4,2,-38.2092937,144.3532367,203021485,Rest of Vic.,9.263219999999999
1802,1,Unit,2024,290.0,22a quamby ave,colac,3250.0,1,1,-38.3332771,143.5957639,217031472,Rest of Vic.,74.85691
1803,2,House,2024,400.0,9 st helens avenue,lake gardens,3355.0,4,2,-37.5471778,143.8176094,201011002,Rest of Vic.,5.29948
1804,1,House,2024,395.0,1/182 tenth st,mildura,3500.0,2,1,-34.1832688,142.1538063,215021469,Rest of Vic.,1.97119
1805,2,House,2024,570.0,24 coakley crescent,lovely banks,3213.0,4,2,-38.0871475,144.3326659,203021486,Rest of Vic.,9.22547
1806,2,House,2024,460.0,29 butcherbird parade,winter valley,3358.0,4,2,-37.58088619999999,143.7824297,201011006,Rest of Vic.,9.23822
1807,2,House,2024,500.0,24 cardamon street,armstrong creek,3217.0,4,2,-38.2267566,144.3673729,203031489,Rest of Vic.,9.87803
1808,1,House,2024,400.0,5 chapel street,kangaroo flat,3555.0,3,1,-36.7983575,144.2457504,202011022,Rest of Vic.,7.0563400000000005
1809,2,House,2024,510.0,32 castleton street,wodonga,3690.0,3,2,-36.1398848,146.888201,204031492,Rest of Vic.,2.582
1810,0,House,2024,320.0,2/124 merrijig drive,torquay,3228.0,1,1,-38.3088227,144.3311867,203031053,Rest of Vic.,19.87012
1811,2,House,2024,460.0,16 mernda pde,belmont,3216.0,3,2,-38.1805096,144.3404912,203021037,Rest of Vic.,4.793
1812,2,House,2024,750.0,2 kerley street,geelong,3220.0,4,2,-38.1421791,144.3572556,203021039,Rest of Vic.,1.2056600000000002
1813,1,House,2024,630.0,1a carola court,kennington,3550.0,3,2,-36.7600779,144.3018706,202011020,Rest of Vic.,2.25149
1814,2,House,2024,495.0,11 devereux way,charlemont,3217.0,4,2,-38.210449,144.3660547,203021485,Rest of Vic.,8.156600000000001
1815,1,House,2024,620.0,33 laurel bank parade,newtown,3220.0,3,1,-38.1509992,144.3477187,203021046,Rest of Vic.,1.4529400000000001
1816,2,House,2024,650.0,11 charlbert place,strathfieldsaye,3551.0,4,2,-36.8101906,144.3461211,202011024,Rest of Vic.,8.76939
1817,2,House,2024,450.0,44 kilkenny drive,alfredton,3350.0,4,2,-37.563851,143.7988153,201011001,Rest of Vic.,8.245190000000001
1818,1,House,2024,330.0,25 hendy street,corio,3214.0,3,1,-38.0727251,144.3660609,203021486,Rest of Vic.,9.76338
1819,2,House,2024,525.0,18 college avenue,traralgon,3844.0,3,2,-38.2033653,146.5494309,205041493,Rest of Vic.,2.8767199999999997
1820,1,Unit,2024,450.0,1/17 grant street,drouin,3818.0,2,1,-38.1316132,145.855955,205011076,Rest of Vic.,69.20233999999999
1821,1,Unit,2024,620.0,202/18 malone street,geelong,3220.0,2,2,-38.1405619,144.3555334,203021039,Rest of Vic.,1.18429
1822,0,Unit,2024,420.0,15a osborne avenue,north geelong,3215.0,2,1,-38.1198011,144.3426378,203021047,Rest of Vic.,4.72669
1823,2,House,2024,600.0,7 oldaker road,huntly,3551.0,5,2,-36.6630563,144.3474277,202011025,Rest of Vic.,13.71098
1824,1,House,2024,400.0,2/253 high street,golden square,3555.0,2,1,-36.7688481,144.2654133,202011022,Rest of Vic.,2.37963
1825,1,House,2024,700.0,1 harding street,portarlington,3223.0,4,2,-38.114578,144.6517478,203031051,Rest of Vic.,30.4493
1826,0,House,2024,430.0,16 etherington drive,mildura,3500.0,3,1,-34.1692944,142.1467461,215021469,Rest of Vic.,4.2102200000000005
1827,2,House,2024,290.0,23 kokoda st,morwell,3840.0,2,1,-38.2358445,146.4198397,205041096,Rest of Vic.,12.106530000000001
1828,2,House,2024,460.0,9b collins street,geelong west,3218.0,2,1,-38.1367233,144.348005,203021040,Rest of Vic.,2.34904
1829,0,Unit,2024,320.0,1/63 hoyle street,morwell,3840.0,2,1,-38.233121,146.4034432,205041096,Rest of Vic.,14.39988
1830,1,House,2024,380.0,58 patrick st,stawell,3380.0,3,1,-37.0596672,142.7867647,215011392,Rest of Vic.,122.68182
1831,2,House,2024,525.0,7 nurtja drive,kyabram,3620.0,4,2,-36.3128001,145.0642396,216011407,Rest of Vic.,35.73858
1832,2,House,2024,500.0,18 chardonnay court,waurn ponds,3216.0,3,2,-38.2095051,144.3047727,203021487,Rest of Vic.,9.349860000000001
1833,1,House,2024,330.0,2/66 curdie st,cobden,3266.0,2,1,-38.3278061,143.0736846,217031475,Rest of Vic.,58.06669
1834,2,House,2024,375.0,47 king street south,ballarat east,3350.0,3,1,-37.5673251,143.8747855,201011481,Rest of Vic.,1.78167
1835,2,House,2024,600.0,10 davenport street,armstrong creek,3217.0,4,2,-38.2442682,144.3692399,203031489,Rest of Vic.,12.39109
1836,1,House,2024,400.0,304 cobden street,mount pleasant,3350.0,3,1,-37.5772466,143.8567105,201011483,Rest of Vic.,2.36096
1837,1,Unit,2024,320.0,6/70 balcombe road,newtown,3220.0,1,1,-38.1598864,144.3255307,203021046,Rest of Vic.,4.4434499999999995
1838,0,Unit,2024,600.0,42 bellmans road,bushfield,3281.0,1,1,-38.3202362,142.5020432,217041479,Rest of Vic.,8.55052
1839,2,House,2024,385.0,51 bellbird avenue,norlane,3214.0,3,1,-38.0883811,144.3515192,203021488,Rest of Vic.,7.86745
1840,1,Townhouse,2024,500.0,5 admiral place,geelong,3220.0,2,1,-38.1525946,144.3676351,203021039,Rest of Vic.,0.88515
1841,1,House,2024,200.0,2/26 day street,east bendigo,3550.0,1,1,-36.7520095,144.2999366,202011020,Rest of Vic.,2.4386799999999997
1842,0,Unit,2024,285.0,19/30 - 38 park lane,traralgon,3844.0,1,1,-38.18794279999999,146.5530543,205041493,Rest of Vic.,1.95063
1843,1,House,2024,560.0,1/65 mcivor rd,bendigo,3550.0,2,1,-36.7575899,144.2948712,202011020,Rest of Vic.,1.40149
1844,1,House,2024,500.0,39 noble street,anglesea,3230.0,3,1,-38.4082888,144.1796893,203031049,Rest of Vic.,37.42143
1845,2,House,2024,480.0,100 ernest street,bell post hill,3215.0,3,2,-38.099913,144.3238462,203021047,Rest of Vic.,7.81184
1846,2,House,2024,680.0,7 rose street,mildura,3500.0,5,2,-34.1827883,142.1541947,215021469,Rest of Vic.,2.3532800000000003
1847,3,House,2024,550.0,2/27 the avenue,belmont,3216.0,3,2,-38.1707924,144.3326182,203021037,Rest of Vic.,4.762359999999999
1848,2,House,2024,450.0,16 victory avenue,alfredton,3350.0,3,1,-37.5533294,143.8089772,201011001,Rest of Vic.,4.94608
1849,0,House,2024,205.0,22 senior court,highton,3216.0,1,1,-38.1981458,144.3063581,203021042,Rest of Vic.,9.476049999999999
1850,2,House,2024,450.0,24 volt street,winter valley,3358.0,4,2,-37.5883552,143.8057117,201011006,Rest of Vic.,7.358350000000001
1851,2,House,2024,700.0,9 casino street,peterborough,3270.0,3,1,-38.6026636,142.8714466,217041477,Rest of Vic.,52.250330000000005
1852,2,House,2024,580.0,3 noble street,anglesea,3230.0,2,2,-38.4071698,144.1847319,203031049,Rest of Vic.,37.00211
1853,3,Townhouse,2024,530.0,2,"4 & 5/91 inglis street, ballan",3342.0,3,2,-37.6004912,144.2301353,201021009,Rest of Vic.,35.060199999999995
1854,1,Unit,2024,450.0,2/185 swanston street,south geelong,3220.0,2,1,-38.16268669999999,144.3625954,203021039,Rest of Vic.,2.07934
1855,1,Unit,2024,340.0,unit 1/52 church st,morwell,3840.0,2,1,-38.2343439,146.4002119,205041096,Rest of Vic.,14.53322
1856,1,Unit,2024,350.0,2/250 seventh street,mildura,3500.0,2,1,-34.1743311,142.1539352,215021469,Rest of Vic.,3.36443
1857,2,House,2024,640.0,12 yarra drive,warrnambool,3280.0,4,2,-38.347953,142.4637135,217041479,Rest of Vic.,5.5033900000000004
1858,1,House,2024,490.0,56 weller street,geelong west,3218.0,3,1,-38.1415665,144.3497797,203021040,Rest of Vic.,1.5776400000000002
1859,2,House,2024,490.0,35 parkwood way,traralgon,3844.0,3,2,-38.1847377,146.5096219,205041494,Rest of Vic.,3.70443
1860,2,House,2024,490.0,9b jeffrey street,leongatha,3953.0,4,1,-38.4772009,145.9503436,205031090,Rest of Vic.,72.56876
1861,1,House,2024,740.0,2/9 acacia street,bendigo,3550.0,3,2,-36.7557592,144.2712888,202011018,Rest of Vic.,1.48806
1862,1,Unit,2024,190.0,3/10 wondah street,cobram,3644.0,1,1,-35.9158301,145.65739,216021411,Rest of Vic.,68.84255999999999
1863,2,House,2024,450.0,84 kensington boulevard,smythes creek,3351.0,4,2,-37.5947598,143.8007064,201011006,Rest of Vic.,7.65963
1864,2,Townhouse,2024,450.0,3/13 gardiner way,grantville,3984.0,3,2,-38.41135620000001,145.5306304,205031093,Rest of Vic.,102.53849000000001
1865,1,House,2024,460.0,28 mcdonald way,churchill,3842.0,4,2,-38.3124006,146.4146008,205041094,Rest of Vic.,20.97389
1866,2,House,2024,500.0,21 larkspur way,charlemont,3217.0,3,2,-38.21193420000001,144.3550388,203021485,Rest of Vic.,8.90058
1867,2,House,2024,550.0,55 lower beckhams rd,maiden gully,3551.0,4,2,-36.7528219,144.2049579,202011023,Rest of Vic.,8.088890000000001
1868,2,House,2024,460.0,16c duncan street,ballarat central,3350.0,3,1,-37.5528904,143.849691,201011002,Rest of Vic.,2.1764
1869,2,House,2024,600.0,39 dennington rise,dennington,3280.0,3,2,-38.3548296,142.4491802,217041479,Rest of Vic.,4.7703500000000005
1870,1,Unit,2024,370.0,5/102 colac road,highton,3216.0,1,1,-38.1954116,144.3203063,203021042,Rest of Vic.,6.77714
1871,2,House,2024,460.0,59 splatt street,swan hill,3585.0,4,1,-35.3421827,143.557747,215031404,Rest of Vic.,187.00682999999998
1872,1,House,2024,500.0,64 cobden street,bright,3741.0,3,1,-36.7366132,146.9742158,204031069,Rest of Vic.,95.6773
1873,0,House,2024,250.0,13 hutchesson street,horsham,3400.0,3,1,-36.7022902,142.2064025,215011388,Rest of Vic.,229.04776999999999
1874,1,Unit,2024,290.0,2/8 gayer avenue,wangaratta,3677.0,2,1,-36.3659529,146.3255937,204021066,Rest of Vic.,70.08861
1875,0,Unit,2024,280.0,1/71 main st,winchelsea,3241.0,1,1,-38.2450244,143.9850741,203011036,Rest of Vic.,38.449419999999996
1876,2,House,2024,530.0,198 eaglehawk road,long gully,3550.0,3,1,-36.7427951,144.2586826,202011018,Rest of Vic.,3.6048899999999997
1877,1,Unit,2024,355.0,3/22 elizabeth street,geelong west,3218.0,1,1,-38.1402097,144.3403268,203021040,Rest of Vic.,2.4838299999999998
1878,1,House,2024,550.0,31a henty st,portland,3305.0,4,2,-38.3464851,141.6024311,217011422,Rest of Vic.,99.67856
1879,2,House,2024,460.0,7 aspen street,winter valley,3358.0,4,2,-37.5866797,143.7957856,201011006,Rest of Vic.,8.171850000000001
1880,1,House,2024,350.0,1 spencer street,canadian,3350.0,2,1,-37.57593380000001,143.8781466,201011483,Rest of Vic.,2.4695300000000002
1881,2,House,2024,450.0,80 church street,north geelong,3215.0,3,1,-38.131031,144.3441852,203021047,Rest of Vic.,3.1530500000000004
1882,1,House,2024,880.0,2/47-55 view street,bendigo,3550.0,3,2,-36.758474,144.2768887,202011018,Rest of Vic.,0.81121
1883,0,Unit,2024,300.0,1/89 nyora road,poowong,3988.0,1,1,-38.3423592,145.7534583,205031089,Rest of Vic.,97.19372
1884,1,House,2024,410.0,34 byrne street,moyhu,3732.0,3,1,-36.5749833,146.3793148,204021067,Rest of Vic.,101.67563
1885,2,House,2024,660.0,60 parkwood drive,highton,3216.0,4,2,-38.1974607,144.3132781,203021042,Rest of Vic.,8.02713
1886,0,Studio,2024,460.0,50 high street,mansfield,3722.0,0,1,-37.052642,146.089818,204011057,Rest of Vic.,118.52341
1887,2,House,2024,400.0,3 mcentee court,traralgon,3844.0,3,1,-38.2058857,146.5538713,205041493,Rest of Vic.,3.31313
1888,2,House,2024,400.0,3 lanark court,corio,3214.0,3,1,-38.0708124,144.3499839,203021486,Rest of Vic.,11.200790000000001
1889,2,House,2024,520.0,8 howitt road,shepparton,3630.0,4,2,-36.3619817,145.3816833,216031416,Rest of Vic.,3.7603400000000002
1890,2,House,2024,570.0,5 hereford boulevard,traralgon,3844.0,4,2,-38.1816191,146.5065152,205041494,Rest of Vic.,4.09142
1891,2,House,2024,450.0,8 brownlow court,lara,3212.0,3,2,-38.0229123,144.4179502,203021043,Rest of Vic.,19.183970000000002
