,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
119,119,119,119,2,Townhouse,2024,450.0,15 mulquiney crescent,highton,3216.0,2,1,-38.1887143,144.3141522,7.90951,1.10816,0.62748,3.89678,1.08296,2.83667,203021042,Highton,Rest of Vic.
120,120,120,120,1,Unit,2024,600.0,5/169-171 hogan street,tatura,3616.0,2,2,-36.4399541,145.230039,19.36805,0.65263,0.2342,15.74728,0.28561,0.54518,216031419,Shepparton Surrounds - West,Rest of Vic.
121,121,121,121,2,House,2024,410.0,55 lovenear grove,ballarat east,3350.0,3,1,-37.5708866,143.8824036,2.9686,1.34389,1.23972,3.45473,1.68128,4.49233,201011481,Ballarat East - Warrenheip,Rest of Vic.
122,122,122,122,2,House,2024,380.0,23 findlay street,portland,3305.0,3,1,-38.3594201,141.6193655,104.26656,0.6879400000000001,1.48457,90.3957,2.58563,3.35684,217011422,Portland,Rest of Vic.
123,123,123,123,0,House,2024,300.0,54 elizabeth street,horsham,3400.0,3,1,-36.7165656,142.1826057,228.54867,0.5492,1.45364,3.19213,1.43805,3.09349,215011388,Horsham,Rest of Vic.
124,124,124,124,1,Townhouse,2024,350.0,4 bastow lane,lucas,3350.0,3,2,-37.5504611,143.7812262,7.5848,0.3664,0.90617,6.77981,1.33286,1.2670899999999998,201011001,Alfredton,Rest of Vic.
125,125,125,125,1,House,2024,380.0,205a dowling st,wendouree,3355.0,3,1,-37.5401052,143.839949,3.85819,1.21374,0.55753,2.28502,0.9999,0.73994,201011008,Wendouree - Miners Rest,Rest of Vic.
126,126,126,126,2,House,2024,400.0,25 malmesbury street,wendouree,3355.0,3,1,-37.5251767,143.8318032,6.19322,0.55484,0.4418399999999999,2.86172,1.85797,2.6873,201011008,Wendouree - Miners Rest,Rest of Vic.
127,127,127,127,2,House,2024,450.0,10 cassowary way,winter valley,3358.0,4,2,-37.5715174,143.7987022,7.41885,4.08666,3.21372,6.019220000000001,4.10792,4.61705,201011006,Delacombe,Rest of Vic.
128,128,128,128,3,House,2024,495.0,8 chucklecreek lane,armstrong creek,3217.0,3,2,-38.2334169,144.3741301,10.74458,0.9344,0.4017799999999999,5.29739,0.63683,6.61136,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
129,129,129,129,2,House,2024,500.0,16 miramar drive,armstrong creek,3217.0,4,2,-38.2313408,144.3594177,10.62926,0.76739,1.39718,5.18207,1.33382,6.17612,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
130,130,130,130,1,House,2024,530.0,28 carson street,shepparton,3630.0,3,1,-36.3650615,145.4095839,2.79702,0.51248,0.93207,3.53418,1.98661,0.37004,216031416,Shepparton - North,Rest of Vic.
131,131,131,131,0,Unit,2024,450.0,1b murray road,queenscliff,3225.0,2,1,-38.271039,144.6320907,29.65931,1.13353,2.3471100000000003,30.55827,2.20249,8.406540000000001,203031052,Point Lonsdale - Queenscliff,Rest of Vic.
132,132,132,132,3,House,2024,550.0,125 mcdonalds road,clunes,3370.0,3,1,-37.2699582,143.7703527,39.71118,4.67286,3.82956,6.114520000000001,5.60533,23.59858,201021010,Creswick - Clunes,Rest of Vic.
133,133,133,133,1,House,2024,530.0,6 carson street,shepparton,3630.0,3,1,-36.3647881,145.4075677,2.61422,1.03201,0.94516,3.35138,1.80381,0.1872299999999999,216031416,Shepparton - North,Rest of Vic.
134,134,134,134,1,Unit,2024,420.0,1/14 airey street,manifold heights,3218.0,2,1,-38.1420495,144.3350385,2.65403,0.73077,0.22927,2.4690100000000004,0.54886,0.41837,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
135,135,135,135,2,House,2024,480.0,13 butler street,lucas,3350.0,4,2,-37.5571898,143.7822886,9.6562,2.02549,0.69099,7.25709,1.8913,1.74438,201011001,Alfredton,Rest of Vic.
136,136,136,136,2,House,2024,450.0,13 sprinter way,winter valley,3358.0,4,2,-37.5731018,143.7891994,8.34957,3.3610900000000004,1.499,6.94994,5.28494,4.1035,201011006,Delacombe,Rest of Vic.
137,137,137,137,1,House,2024,450.0,66 streeton close,corio,3214.0,3,1,-38.0612887,144.3708591,11.95314,1.47278,1.76137,2.53739,2.4129,4.730729999999999,203021486,Corio - Lovely Banks,Rest of Vic.
138,138,138,138,1,House,2024,430.0,1200 havelock street,ballarat north,3350.0,3,1,-37.53703369999999,143.8678945,3.69308,0.67704,0.60246,3.10421,0.8957,2.47485,201011482,Ballarat North - Invermay,Rest of Vic.
139,139,139,139,2,House,2024,420.0,2 ada rose heights,brown hill,3350.0,3,2,-37.5582616,143.9080902,4.78625,3.41756,1.95111,5.197229999999999,2.59122,6.23483,201011481,Ballarat East - Warrenheip,Rest of Vic.
140,140,140,140,2,House,2024,560.0,11 momentum drive,mount duneed,3217.0,4,2,-38.2162683,144.3239225,9.87859,3.5492600000000003,1.47929,3.81245,3.19187,3.26256,203021487,Grovedale - Mount Duneed,Rest of Vic.
141,141,141,141,2,House,2024,520.0,11 rusticana court,mildura,3500.0,3,2,-34.2014098,142.1397121,1.3413499999999998,0.7461,0.96956,16.49448,1.36325,3.39001,215021470,Mildura - South,Rest of Vic.
142,142,142,142,0,House,2024,320.0,9/60 halpin crescent,shepparton,3630.0,1,1,-36.36335510000001,145.4007707,2.66181,1.19896,1.08084,3.65833,1.25651,0.75449,216031416,Shepparton - North,Rest of Vic.
143,143,143,143,1,House,2024,470.0,3/20 yaraan street,bell park,3215.0,2,1,-38.1121217,144.3349143,6.48996,0.43804,0.61863,3.37672,0.2642,2.01429,203021047,North Geelong - Bell Park,Rest of Vic.
144,144,144,144,2,House,2024,425.0,14a sprinter way,winter valley,3358.0,4,2,-37.5726853,143.7888195,8.38632,3.39784,1.53575,6.986689999999999,5.321689999999999,4.14025,201011006,Delacombe,Rest of Vic.
145,145,145,145,4,House,2024,3461.538461538461,20 high plains road,bogong,3699.0,3,2,-36.8047187,147.2236166,98.66246,15.81929,11.95206,103.04156,14.83291,15.01204,204031069,Bright - Mount Beauty,Rest of Vic.
146,146,146,146,1,House,2024,550.0,23 kalimna street,hamlyn heights,3215.0,3,2,-38.1205135,144.3298813,6.00611,0.48973,1.36223,3.21277,1.47094,1.38813,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
147,147,147,147,2,House,2024,510.0,258 warralily boulevard,armstrong creek,3217.0,4,2,-38.2398479,144.3550354,11.93285,0.38649,0.92403,5.34363,2.52725,6.19391,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
148,148,148,148,1,House,2024,380.0,21 thorburn st,bell park,3215.0,3,1,-38.1123328,144.3396912,6.22654,0.3942799999999999,0.64655,2.35542,0.26138,0.47162,203021047,North Geelong - Bell Park,Rest of Vic.
149,149,149,149,1,Unit,2024,350.0,19/216 forest street,wendouree,3355.0,2,1,-37.538828,143.83298,4.90462,0.84782,0.80487,1.77991,0.49479,1.11793,201011008,Wendouree - Miners Rest,Rest of Vic.
150,150,150,150,2,House,2024,390.0,5 heron street,fryerstown,3451.0,3,1,-37.1373471,144.2500449,49.96912,7.18774,0.62976,11.31142,10.64534,12.82572,202021028,Castlemaine Surrounds,Rest of Vic.
151,151,151,151,2,House,2024,380.0,150 ballarat road,hamlyn heights,3215.0,3,1,-38.1156447,144.3297114,6.08475,0.5567799999999999,0.21078,3.43372,1.14333,1.6090799999999998,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
152,152,152,152,2,House,2024,550.0,34 shipstern street,armstrong creek,3217.0,4,2,-38.2279775,144.3658126,9.88695,0.4941,1.56971,4.439760000000001,0.98299,5.43381,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
153,153,153,153,2,House,2024,420.0,19 karana ave,grovedale,3216.0,3,1,-38.21009250000001,144.3325825,9.36628,0.50185,0.6823400000000001,3.84189,0.49773,0.40961,203021487,Grovedale - Mount Duneed,Rest of Vic.
154,154,154,154,2,House,2024,525.0,29 palm springs drive,mildura,3500.0,3,2,-34.2202365,142.1355946,4.578060000000001,1.85123,1.65738,15.4554,2.16164,6.4937,215021470,Mildura - South,Rest of Vic.
155,155,155,155,1,House,2024,560.0,30 boardwalk boulevard,cowes,3922.0,4,2,-38.4593484,145.254979,137.82189000000002,1.60246,0.32029,108.4709,1.73913,2.66363,205031091,Phillip Island,Rest of Vic.
156,156,156,156,1,Unit,2024,500.0,2/148 sobraon street,shepparton,3630.0,2,1,-36.3871786,145.4110199,1.94287,0.85909,0.52878,0.77998,0.47958,0.69224,216031594,Shepparton - South East,Rest of Vic.
157,157,157,157,2,House,2024,450.0,18 harold street,wendouree,3355.0,3,2,-37.5307469,143.8322438,5.5408,1.04551,0.40042,2.31707,0.88785,2.03483,201011008,Wendouree - Miners Rest,Rest of Vic.
158,158,158,158,2,House,2024,470.0,36 verdale drive,alfredton,3350.0,4,2,-37.5645604,143.7875977,8.332889999999999,3.16634,0.22615,6.933260000000001,2.88862,2.7417,201011001,Alfredton,Rest of Vic.
159,159,159,159,1,House,2024,550.0,33 bay street,rippleside,3215.0,3,1,-38.1215217,144.3570859,3.98871,2.71556,0.14775,1.17191,2.65554,1.79051,203021047,North Geelong - Bell Park,Rest of Vic.
160,160,160,160,1,House,2024,450.0,36-38 hunter street,rutherglen,3685.0,3,1,-36.054078,146.4712841,42.07894,1.04299,2.01618,16.50118,1.21026,42.93775,204021065,Rutherglen,Rest of Vic.
161,161,161,161,2,House,2024,570.0,11 lubec street,lara,3212.0,4,2,-38.0164985,144.3765472,20.384,2.87923,1.64273,4.242100000000001,3.5137,12.23758,203021043,Lara,Rest of Vic.
162,162,162,162,2,House,2024,1000.0,32 riviera drive,jan juc,3228.0,4,3,-38.3508494,144.291736,25.79354,0.6230399999999999,0.6841799999999999,20.53501,4.34125,6.565840000000001,203031053,Torquay,Rest of Vic.
163,163,163,163,2,House,2024,850.0,1 whalers court,portland,3305.0,4,1,-38.3363787,141.6076534,98.73552,1.4437,0.53103,84.86466,1.54979,0.60682,217011422,Portland,Rest of Vic.
164,164,164,164,3,House,2024,350.0,56 maple avenue,wendouree,3355.0,3,1,-37.5284732,143.822374,6.47692,0.39418,0.23973,1.89825,0.89449,2.94078,201011008,Wendouree - Miners Rest,Rest of Vic.
165,165,165,165,2,House,2024,560.0,16 camden street,lucknow,3875.0,4,2,-37.8035186,147.652849,121.61027,1.32172,2.62095,4.979229999999999,3.3560700000000003,4.57001,205021081,Bairnsdale,Rest of Vic.
166,166,166,166,2,Townhouse,2024,430.0,19 bealiba road,moe,3825.0,3,2,-38.1833788,146.2605928,30.65502,0.066,0.5747599999999999,0.87122,1.95815,1.67271,205041095,Moe - Newborough,Rest of Vic.
167,167,167,167,2,House,2024,470.0,7 whipbird way,st leonards,3223.0,4,2,-38.1905718,144.7005153,32.22212,3.08794,2.27594,74.40363,3.58604,11.83988,203031051,Portarlington,Rest of Vic.
168,168,168,168,3,House,2024,570.0,12 jack brawn ave,churchill,3842.0,4,2,-38.3099347,146.4006729,22.62012,1.78628,1.56152,12.58931,2.77542,14.59322,205041094,Churchill,Rest of Vic.
169,169,169,169,2,House,2024,480.0,21a morgan street,cowes,3922.0,3,2,-38.4586617,145.2406429,139.27192000000002,0.6993400000000001,2.03641,109.92094,0.44524,1.28273,205031091,Phillip Island,Rest of Vic.
170,170,170,170,2,House,2024,550.0,18 filandra street,wangaratta,3677.0,3,2,-36.34035739999999,146.2911113,72.88458,2.56942,2.0947,5.3387,4.95682,3.16583,204021066,Wangaratta,Rest of Vic.
171,171,171,171,1,Townhouse,2024,420.0,5a railway street,kangaroo flat,3555.0,3,1,-36.8042337,144.245618,7.60501,1.56753,0.73217,1.86102,1.11222,6.500970000000001,202011022,Kangaroo Flat - Golden Square,Rest of Vic.
172,172,172,172,2,House,2024,430.0,57 vale st,moe,3825.0,3,1,-38.1821038,146.2530192,34.22444,0.35358,0.67475,1.09457,1.21804,1.51831,205041095,Moe - Newborough,Rest of Vic.
173,173,173,173,1,Townhouse,2024,460.0,5/70 station road,marshall,3216.0,3,2,-38.1960891,144.3554648,6.43295,1.25245,1.56329,1.3639400000000002,1.29279,3.015,203021485,Charlemont,Rest of Vic.
174,174,174,174,2,House,2024,695.0,8 stringers lane,geelong,3220.0,3,2,-38.157801,144.3630926,1.39795,0.48818,1.1156700000000002,0.74353,1.20601,0.93007,203021039,Geelong,Rest of Vic.
175,175,175,175,2,House,2024,460.0,542 richards street,canadian,3350.0,3,2,-37.5809832,143.8856826,3.55572,1.6384,0.84093,4.28128,3.32874,5.31888,201011483,Canadian - Mount Clear,Rest of Vic.
176,176,176,176,1,House,2024,440.0,42 valley avenue,mount beauty,3699.0,3,1,-36.7333297,147.1808859,85.82573,1.6323800000000002,0.38739,90.20483,2.07596,2.26123,204031069,Bright - Mount Beauty,Rest of Vic.
177,177,177,177,2,House,2024,710.0,25 gascoyne circuit,lara,3212.0,4,2,-38.0176272,144.3535541,19.58907,6.52748,4.23426,9.16448,7.78555,11.44265,203021043,Lara,Rest of Vic.
178,178,178,178,1,House,2024,370.0,2/1314 mair street,lake wendouree,3350.0,2,1,-37.5574805,143.8402744,2.21896,0.3514,1.3811,1.83665,0.2737799999999999,0.63432,201011002,Ballarat,Rest of Vic.
179,179,179,179,1,House,2024,390.0,20 tilton street,shepparton,3630.0,3,1,-36.361154,145.3965945,3.34122,1.29102,1.23977,4.33773,1.85436,1.37259,216031416,Shepparton - North,Rest of Vic.
180,180,180,180,2,Unit,2024,430.0,2/4 eagle point road,eagle point,3878.0,3,1,-37.8925674,147.6792507,125.86726,0.0296,9.79957,11.61977,6.5433,6.700399999999999,205021086,Paynesville,Rest of Vic.
181,181,181,181,2,House,2024,600.0,30 blackwood road,lara,3212.0,4,2,-38.0136865,144.3848115,21.14437,0.61727,1.70667,4.10755,3.37914,10.69242,203021043,Lara,Rest of Vic.
182,182,182,182,2,House,2024,410.0,119 bluff road,st leonards,3223.0,3,1,-38.1900386,144.7083446,32.75686,2.87695,1.70291,74.93838000000001,2.56173,12.37462,203031051,Portarlington,Rest of Vic.
183,183,183,183,3,House,2024,460.0,39 church street,maffra,3860.0,4,1,-37.9656003,146.9785636,61.58928,0.3408299999999999,0.80163,10.82852,0.56929,0.4588399999999999,205051101,Maffra,Rest of Vic.
184,184,184,184,2,House,2024,540.0,7 ackerman street,armstrong creek,3217.0,4,2,-38.2247316,144.3495687,9.84637,1.13461,3.75418,4.031969999999999,3.27058,4.10319,203021485,Charlemont,Rest of Vic.
185,185,185,185,2,House,2024,420.0,2/61 gillies street south,alfredton,3350.0,3,2,-37.5614175,143.8173928,4.49282,1.59447,0.66223,3.09319,1.03567,3.24348,201011001,Alfredton,Rest of Vic.
186,186,186,186,0,Unit,2024,240.0,2/47 tarwin street,morwell,3840.0,1,1,-38.2408076,146.3971905,14.65911,0.6185499999999999,0.68702,1.76257,0.69885,4.14529,205041096,Morwell,Rest of Vic.
187,187,187,187,4,House,2024,500.0,45 stanley street,toora,3962.0,1,1,-38.6647862,146.3241998,102.53795,0.23847,0.13351,87.62622999999999,0.06948,13.46064,205031087,Foster,Rest of Vic.
188,188,188,188,1,House,2024,450.0,4 howe st,mooroopna,3629.0,2,1,-36.3987045,145.3530756,5.23083,0.82711,1.01686,1.61006,1.02352,5.1878400000000005,216031415,Mooroopna,Rest of Vic.
189,189,189,189,0,House,2024,380.0,301 archer,shepparton,3630.0,3,1,-36.4018344,145.4093487,3.24965,1.04651,0.27954,2.62281,2.96933,2.35413,216031594,Shepparton - South East,Rest of Vic.
190,190,190,190,2,House,2024,520.0,60 eagle road,armstrong creek,3217.0,4,2,-38.2395658,144.3754475,12.34197,0.8048500000000001,1.3263699999999998,6.89477,1.77791,8.28669,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
191,191,191,191,1,Unit,2024,625.0,18/367 high street,belmont,3216.0,3,2,-38.1879425,144.3297157,6.069439999999999,0.73956,1.14482,4.6647,1.62383,1.33346,203021037,Belmont,Rest of Vic.
192,192,192,192,1,House,2024,360.0,311 elsworth street,mount pleasant,3350.0,3,2,-37.5822096,143.8562074,3.54955,1.34525,0.86188,4.28646,2.10394,3.16534,201011483,Canadian - Mount Clear,Rest of Vic.
193,193,193,193,2,House,2024,360.0,14 russell street,benalla,3672.0,2,1,-36.5447954,145.9685627,62.0519,1.81466,1.5416,2.2127600000000003,2.45421,3.93162,204021063,Benalla,Rest of Vic.
194,194,194,194,0,Unit,2024,345.0,2/59 church street,lakes entrance,3909.0,2,1,-37.87788219999999,147.9927912,154.16156,0.34016,0.4750299999999999,37.5305,0.22002,0.7356,205021084,Lakes Entrance,Rest of Vic.
195,195,195,195,0,House,2024,330.0,198 the boulevard,paradise beach,3851.0,2,1,-38.1954676,147.4192668,82.6037,31.65583,3.17888,39.93302,33.144690000000004,43.96017,205051100,Longford - Loch Sport,Rest of Vic.
196,196,196,196,1,Unit,2024,290.0,2/337 gray street,hamilton,3300.0,2,1,-37.7366176,142.0342546,99.64028,1.29347,0.65498,1.5767,1.3849,0.32567,217011421,Hamilton (Vic.),Rest of Vic.
197,197,197,197,2,House,2024,515.0,78 eaglebay road,armstrong creek,3217.0,4,2,-38.229584,144.3647156,10.05032,0.20527,1.28089,4.60313,0.69416,5.597180000000001,203031489,Barwon Heads - Armstrong Creek,Rest of Vic.
198,198,198,198,2,Townhouse,2024,770.0,7 lillium lane,torquay,3228.0,4,3,-38.3071396,144.3330326,20.40944,1.36428,1.03959,14.94396,0.29198,2.59213,203031053,Torquay,Rest of Vic.
199,199,199,199,0,House,2024,425.0,3 ellen avenue,seaspray,3851.0,3,1,-38.3700257,147.1879621,76.87180000000001,2.83597,28.0635,34.20111,32.93102,38.22826,205051100,Longford - Loch Sport,Rest of Vic.
200,200,200,200,2,House,2024,440.0,28 yorkdale boulevard,winter valley,3358.0,3,2,-37.5805876,143.7998889,7.909890000000001,2.77821,1.74448,7.32024,2.09534,7.78042,201011006,Delacombe,Rest of Vic.
201,201,201,201,2,House,2024,470.0,1/12 lauriston street,kyneton,3444.0,2,1,-37.2479659,144.4550485,68.69810000000001,0.84977,1.5876199999999998,1.40085,0.42292,2.16895,202021030,Kyneton,Rest of Vic.
202,202,202,202,1,House,2024,430.0,40 lowndes street,kennington,3550.0,3,1,-36.76655119999999,144.3012011,2.5692,0.42355,1.36149,2.27803,0.97933,1.51238,202011020,East Bendigo - Kennington,Rest of Vic.
203,203,203,203,3,House,2024,430.0,23 christie parade,mildura,3500.0,3,1,-34.2023783,142.1545959,1.512,0.49376,0.12003,15.885129999999998,2.17116,3.56066,215021469,Mildura - North,Rest of Vic.
204,204,204,204,1,Unit,2024,350.0,4/86-88 collins street,drysdale,3222.0,2,1,-38.1677192,144.5765108,20.59475,0.79918,0.49544,21.54908,1.07035,0.93571,203031048,Clifton Springs,Rest of Vic.
205,205,205,205,1,House,2024,370.0,31 weir road,heyfield,3858.0,3,1,-37.9760127,146.7946498,43.09156,1.08366,21.23687,22.83834,1.26159,1.1886199999999998,205051101,Maffra,Rest of Vic.
206,206,206,206,1,House,2024,420.0,35 main street,winchelsea,3241.0,3,1,-38.24382020000001,143.9892214,37.81982,0.54573,1.43298,0.749,0.0622,0.5655,203011036,Winchelsea,Rest of Vic.
207,207,207,207,2,House,2024,520.0,2 azure close,irymple,3498.0,3,2,-34.2308492,142.167227,5.91854,0.59254,3.29555,11.48088,0.31376,0.57633,215021395,Irymple,Rest of Vic.
208,208,208,208,2,House,2024,490.0,19 meereen street,charlemont,3217.0,3,2,-38.215168,144.3591092,9.3555,0.79104,1.32725,2.76628,3.24622,4.50241,203021485,Charlemont,Rest of Vic.
209,209,209,209,2,House,2024,420.0,15 helmer crescent,east geelong,3219.0,3,1,-38.169297,144.3826132,3.60659,0.87689,1.32969,3.09605,1.01272,1.17284,203021039,Geelong,Rest of Vic.
210,210,210,210,3,House,2024,440.0,304 myers street,east geelong,3219.0,2,1,-38.156126,144.3748863,1.80483,1.08491,1.0962,2.17708,0.43738,1.37763,203021039,Geelong,Rest of Vic.
211,211,211,211,2,House,2024,400.0,4 fish street,lakes entrance,3909.0,4,2,-37.8746508,148.010105,155.81984,0.76037,1.6147,39.18879,1.89953,2.10844,205021084,Lakes Entrance,Rest of Vic.
212,212,212,212,2,Unit,2024,440.0,4/55 britannia street,geelong west,3218.0,2,1,-38.1346875,144.3435208,2.95841,0.24471,0.5841000000000001,2.15774,0.91333,0.92306,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
213,213,213,213,3,House,2024,400.0,64 vale street,sebastopol,3356.0,3,1,-37.6032437,143.8330494,7.15805,0.30549,0.44023,7.33635,2.06145,3.0088600000000003,201011484,Sebastopol - Redan,Rest of Vic.
214,214,214,214,3,House,2024,450.0,4 cornish st,cobram,3644.0,3,1,-35.9213986,145.660701,68.09272999999999,0.6119,0.53197,73.4512,1.37319,1.58899,216021411,Cobram,Rest of Vic.
215,215,215,215,2,House,2024,450.0,6 fantail street,delacombe,3356.0,4,2,-37.5713429,143.78494,8.63286,3.83343,1.0957,7.23323,3.69924,3.5523200000000004,201011006,Delacombe,Rest of Vic.
216,216,216,216,0,Unit,2024,494.0,5/37 alexandra street,sebastopol,3356.0,1,1,-37.586055,143.8327195,4.272060000000001,0.25898,1.48712,4.45036,0.9089,1.86176,201011484,Sebastopol - Redan,Rest of Vic.
217,217,217,217,1,Townhouse,2024,580.0,1/1 wurrak crescent,torquay,3228.0,2,2,-38.3220115,144.3095305,21.36145,0.29143,1.36074,16.10292,2.19298,2.13375,203031053,Torquay,Rest of Vic.
218,218,218,218,2,House,2024,440.0,561 beaufort-waubra road,waubra,3352.0,3,2,-37.3724802,143.5857397,39.2638,7.716270000000001,21.96959,29.26889,21.89291,22.32716,201031013,Avoca,Rest of Vic.
219,219,219,219,1,House,2024,440.0,330 church street,hamlyn heights,3215.0,3,1,-38.1281757,144.3213642,5.3455900000000005,0.56411,0.49867,3.60849,2.47072,3.30143,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
220,220,220,220,2,House,2024,310.0,5 eyckens road,lucas,3350.0,3,3,-37.5479857,143.7648382,9.76708,1.67451,2.9282,8.10917,2.67395,2.6412,201011001,Alfredton,Rest of Vic.
221,221,221,221,0,Unit,2024,400.0,18 collins street,drysdale,3222.0,2,1,-38.1723863,144.5719555,19.9146,0.21369,0.53198,20.86893,0.29341,0.25556,203031048,Clifton Springs,Rest of Vic.
222,222,222,222,2,Townhouse,2024,650.0,46b trigg street,geelong west,3218.0,3,2,-38.1326382,144.3396132,3.76146,0.45277,0.6049,2.1696500000000003,0.88658,1.11169,203021040,Geelong West - Hamlyn Heights,Rest of Vic.
223,223,223,223,1,House,2024,390.0,59 gillies street south,alfredton,3350.0,4,1,-37.5612612,143.8173502,4.4762200000000005,1.57787,0.64563,3.07659,1.01907,3.22688,201011001,Alfredton,Rest of Vic.
224,224,224,224,1,House,2024,450.0,24 dorothy avenue,belmont,3216.0,2,1,-38.179041,144.3414845,4.47463,0.10311,0.71803,3.82798,0.73902,0.84404,203021037,Belmont,Rest of Vic.
225,225,225,225,1,House,2024,470.0,1/164 neale street,flora hill,3550.0,2,1,-36.7779535,144.2912571,2.71335,0.81797,1.00184,2.19963,1.72543,0.92817,202011021,Flora Hill - Spring Gully,Rest of Vic.
226,226,226,226,1,Townhouse,2024,480.0,13 maycarn court,warrnambool,3280.0,2,1,-38.3734653,142.5062098,2.9988,1.72335,1.4324400000000002,3.58407,2.63502,2.94623,217041479,Warrnambool - North,Rest of Vic.
227,227,227,227,1,House,2024,500.0,41 eastwood street,bakery hill,3350.0,4,2,-37.5652438,143.8653976,0.69973,1.6946,0.29795,1.43664,0.35333,2.47424,201011002,Ballarat,Rest of Vic.
228,228,228,228,1,House,2024,400.0,50 dunloe avenue,norlane,3214.0,3,1,-38.0892453,144.3466923,8.64474,0.82837,0.29341,3.26977,1.03193,2.71693,203021488,Norlane,Rest of Vic.
229,229,229,229,3,House,2024,450.0,3 pattersons lane,portland,3305.0,3,1,-38.3596431,141.6169922,103.60665,0.84711,1.14225,89.73579,2.06145,2.83266,217011422,Portland,Rest of Vic.
230,230,230,230,0,House,2024,280.0,43 albert street,horsham,3400.0,3,1,-36.7020369,142.2047631,229.2245,0.68206,0.52095,1.39908,2.12711,2.7761,215011388,Horsham,Rest of Vic.
231,231,231,231,2,House,2024,590.0,4 mollison street,broadford,3658.0,4,2,-37.2049566,145.0362142,79.35623,0.26907,1.26406,1.18153,1.36305,15.04362,204011056,Kilmore - Broadford,Rest of Vic.
232,232,232,232,6,House,2024,1800.0,176 scotchmans rd,drysdale,3222.0,7,4,-38.1530307,144.61569,26.7642,6.30597,7.525279999999999,57.19306,6.57714,6.50073,203031048,Clifton Springs,Rest of Vic.
