,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,SA2_CODE21,GCC_NAME21,dist_to_city
197,1,Unit,2024,400.0,2/63 may street,altona north,3025.0,2,1,-37.8335908,144.8517879,213021343,Greater Melbourne,13.10979
198,0,Unit,2024,380.0,5 dudley street,caulfield east,3145.0,1,1,-37.880464,145.0480025,208021177,Greater Melbourne,13.93784
199,1,Unit,2024,580.0,11/1-6 chaprowe court,cheltenham,3192.0,2,1,-37.9608147,145.0585816,208031188,Greater Melbourne,24.81561
200,1,Unit,2024,570.0,206/38 inkerman street,st kilda,3182.0,2,1,-37.8641295,144.9832661,206051513,Greater Melbourne,7.389609999999999
201,2,Studio,2024,390.0,7/259 domain road,south yarra,3141.0,0,1,-37.83496179999999,144.9877217,206061515,Greater Melbourne,3.76867
202,2,House,2024,530.0,14 lucania crescent,tarneit,3029.0,4,2,-37.8097485,144.7018371,213051584,Greater Melbourne,28.69471
203,2,House,2024,460.0,95 duff street,cranbourne,3977.0,3,1,-38.10136869999999,145.270105,212031300,Greater Melbourne,52.48104
204,1,House,2024,480.0,45 south circular road,gladstone park,3043.0,3,1,-37.6897929,144.886897,210051245,Greater Melbourne,18.84726
205,3,House,2024,1000.0,1 hartnett court,moonee ponds,3039.0,3,2,-37.7595141,144.9293819,206031116,Greater Melbourne,8.78382
206,2,House,2024,650.0,4 brolo street,wollert,3750.0,4,2,-37.5995479,145.0039456,209041437,Greater Melbourne,33.094800000000006
207,2,House,2024,785.0,2 judd parade,cheltenham,3192.0,3,2,-37.9746222,145.0741244,208031188,Greater Melbourne,27.64939
208,2,House,2024,600.0,136 evesham drive,point cook,3030.0,4,2,-37.9010205,144.7553859,213051464,Greater Melbourne,27.37555
209,1,Townhouse,2024,475.0,22/79 lancefield drive,caroline springs,3023.0,3,2,-37.71044819999999,144.7371436,213041360,Greater Melbourne,32.77503
210,2,House,2024,490.0,41 yearling promenade,werribee,3030.0,4,2,-37.9167554,144.651981,213051468,Greater Melbourne,38.53895
211,2,House,2024,580.0,10 hydrangea drive,point cook,3030.0,4,2,-37.9039092,144.745455,213051466,Greater Melbourne,27.74184
212,1,Townhouse,2024,480.0,16 palmero street,epping,3076.0,2,1,-37.6335139,145.0030512,209041433,Greater Melbourne,25.224580000000003
213,2,House,2024,625.0,5 compton street,mitcham,3132.0,3,1,-37.8058542,145.1884076,211041270,Greater Melbourne,23.59844
214,1,Unit,2024,490.0,27/789 malvern road,toorak,3142.0,2,1,-37.8501205,145.0199197,206061138,Greater Melbourne,8.067770000000001
215,2,House,2024,580.0,8 o'connor road,knoxfield,3180.0,3,1,-37.8968126,145.2407232,211011254,Greater Melbourne,35.94496
216,1,Unit,2024,485.0,1/20-24 ameily crescent,reservoir,3073.0,2,1,-37.709451,144.9949,209021526,Greater Melbourne,14.233780000000001
217,1,House,2024,600.0,2 jirrahlinga terrace,craigieburn,3064.0,4,2,-37.5986675,144.9127769,210051443,Greater Melbourne,27.671509999999998
218,2,House,2024,510.0,9 bindarri road,manor lakes,3024.0,4,2,-37.8673831,144.5962024,213051579,Greater Melbourne,48.777550000000005
219,2,Unit,2024,720.0,301/639 little bourke street,melbourne,3000.0,2,2,-37.8160159,144.9535507,206041505,Greater Melbourne,1.11377
220,1,House,2024,600.0,7 marie street,vermont,3133.0,3,2,-37.8321057,145.207258,211041272,Greater Melbourne,29.30379
221,1,Unit,2024,930.0,3103/618 lonsdale street,melbourne,3000.0,2,2,-37.81441450000001,144.9539107,206041505,Greater Melbourne,1.06116
222,2,Unit,2024,820.0,1105/28 bank street,south melbourne,3205.0,3,1,-37.8315373,144.9691738,206051512,Greater Melbourne,2.51774
223,2,House,2024,850.0,15 oconnor avenue,clyde north,3978.0,5,3,-38.1030616,145.3788059,212031556,Greater Melbourne,54.6215
224,0,House,2024,260.0,13 norris crescent,bundoora,3083.0,1,1,-37.6958469,145.0411123,209041217,Greater Melbourne,17.231840000000002
225,1,Townhouse,2024,685.0,5 ascot street,doncaster east,3109.0,3,1,-37.7853154,145.1615071,207021425,Greater Melbourne,22.52682
226,1,Townhouse,2024,1050.0,534 park street,princes hill,3054.0,3,2,-37.779409,144.9681912,206071140,Greater Melbourne,4.47983
227,0,Unit,2024,600.0,900/8 waterview walk,docklands,3008.0,1,1,-37.8196989,144.9481318,206041118,Greater Melbourne,1.91103
228,1,Unit,2024,690.0,2711/151 city road,southbank,3006.0,2,1,-37.8236,144.9631013,206041509,Greater Melbourne,1.73535
229,2,House,2024,1495.0,1/511 balcombe road,beaumaris,3193.0,4,3,-37.9770179,145.0262498,208011168,Greater Melbourne,23.81408
230,1,Townhouse,2024,560.0,2/7 cypress avenue,boronia,3155.0,2,2,-37.863514,145.2817062,211011446,Greater Melbourne,36.06652
231,3,House,2024,640.0,1634 dandenong road,huntingdale,3166.0,4,1,-37.9060604,145.1132549,212051326,Greater Melbourne,19.70486
232,1,Townhouse,2024,600.0,949-951 high st,reservoir,3073.0,2,2,-37.7104009,145.0083267,209021526,Greater Melbourne,13.27825
233,5,House,2024,900.0,168 killara road,gruyere,3770.0,3,2,-37.7433418,145.4769469,211051285,Greater Melbourne,57.82818
234,1,Unit,2024,620.0,1/38 pasley street,sunbury,3429.0,3,3,-37.5785852,144.7245426,210041540,Greater Melbourne,39.425779999999996
235,1,Townhouse,2024,790.0,3b2b portland pl,burwood east,3151.0,3,2,-37.8477995,145.1341743,207031166,Greater Melbourne,18.897299999999998
236,1,Unit,2024,1050.0,3604e/888 collins street,docklands,3008.0,3,2,-37.8204734,144.9425146,206041118,Greater Melbourne,2.5259
237,2,House,2024,620.0,2 boomerang court,narre warren south,3805.0,4,2,-38.0610956,145.2982795,212031458,Greater Melbourne,46.59651
238,0,Unit,2024,350.0,1/19 cole street,williamstown,3016.0,1,1,-37.863778,144.9026205,213021346,Greater Melbourne,14.20013
239,4,House,2024,750.0,28 halliday street,mount waverley,3149.0,3,2,-37.8813253,145.1118037,212051324,Greater Melbourne,18.24436
240,0,Unit,2024,1040.0,1808/15-85 gladstone st,south melbourne,3205.0,2,2,-37.8295123,144.9509871,206051511,Greater Melbourne,3.13323
241,1,Unit,2024,750.0,1808/45 haig street,southbank,3006.0,2,2,-37.8270373,144.9574509,206041508,Greater Melbourne,2.13969
242,4,House,2024,895.0,71 bulleen road,balwyn north,3104.0,4,2,-37.7866536,145.0756009,207011148,Greater Melbourne,13.199959999999999
243,2,House,2024,570.0,53 lucerne drive,truganina,3029.0,4,2,-37.8165057,144.7096791,213051586,Greater Melbourne,28.77876
244,2,Townhouse,2024,700.0,5/13-15 kendall street,ringwood,3134.0,3,2,-37.8176332,145.2296345,211031266,Greater Melbourne,27.99618
245,2,House,2024,580.0,24 ajax street,truganina,3029.0,4,2,-37.83518979999999,144.7212856,213051586,Greater Melbourne,23.67869
246,2,Townhouse,2024,600.0,7/24 craig street,keilor east,3033.0,2,2,-37.743442,144.8803594,210011534,Greater Melbourne,14.82325
247,2,House,2024,480.0,50 bursa drive,wyndham vale,3024.0,3,2,-37.86946349999999,144.6120472,213051589,Greater Melbourne,37.47118
248,1,Unit,2024,570.0,1/647 inkerman road,caulfield north,3161.0,2,1,-37.8691791,145.0205525,208021177,Greater Melbourne,10.46097
249,1,Unit,2024,450.0,3/71 oberon avenue,st albans,3021.0,2,1,-37.7386394,144.8081162,213011334,Greater Melbourne,22.915830000000003
250,1,Unit,2024,775.0,3408/100 harbour esplanade,docklands,3008.0,2,2,-37.81837549999999,144.9468886,206041118,Greater Melbourne,2.0908800000000003
251,1,House,2024,500.0,19 view street,hampton park,3976.0,3,1,-38.0324579,145.255951,212031562,Greater Melbourne,40.96653
252,1,Unit,2024,550.0,14/894 burke road,canterbury,3126.0,2,1,-37.8171218,145.0596069,207011155,Greater Melbourne,9.03465
253,0,Unit,2024,670.0,1707/408 spencer street,west melbourne,3003.0,2,1,-37.81058609999999,144.9505353,206041510,Greater Melbourne,1.72831
254,2,Unit,2024,900.0,203/418 st kilda road,melbourne,3004.0,3,2,-37.8358416,144.9747364,206051128,Greater Melbourne,2.97823
255,1,Unit,2024,550.0,2/4 spurling street,maidstone,3012.0,2,1,-37.7845846,144.8762268,213031347,Greater Melbourne,10.00177
256,0,Unit,2024,550.0,511/133 jolimont rd,east melbourne,3002.0,1,1,-37.8180346,144.9781787,206041119,Greater Melbourne,2.02854
257,2,Townhouse,2024,750.0,4/17-19 queens avenue,doncaster,3108.0,3,2,-37.78749699999999,145.1343061,207021157,Greater Melbourne,19.076610000000002
258,1,Unit,2024,600.0,3/360 glen eira road,elsternwick,3185.0,2,1,-37.8792555,145.0158169,208021179,Greater Melbourne,11.48307
259,2,House,2024,540.0,91 clipstone crescent,fraser rise,3336.0,4,2,-37.6895282,144.7054808,213041574,Greater Melbourne,40.96542
260,1,Unit,2024,530.0,76/39 dorcas street,south melbourne,3205.0,1,1,-37.8308759,144.9686394,206051512,Greater Melbourne,2.44535
261,2,House,2024,1150.0,15 wellman street,box hill south,3128.0,4,2,-37.8296362,145.1162455,207031163,Greater Melbourne,14.770370000000002
262,0,Unit,2024,190.0,43 benga avenue,dandenong,3175.0,1,1,-37.9789468,145.2006568,212041563,Greater Melbourne,33.01529
263,1,Unit,2024,440.0,6/28 holloway street,ormond,3204.0,2,1,-37.9021203,145.0479148,208021182,Greater Melbourne,16.63313
264,1,Unit,2024,700.0,4/1086 lygon street,carlton north,3054.0,3,1,-37.7801627,144.9706362,206071140,Greater Melbourne,4.1693500000000006
265,2,House,2024,520.0,44 linacre crescent,melton south,3338.0,4,2,-37.7099954,144.5577743,213041578,Greater Melbourne,46.89378
266,2,House,2024,690.0,33 balmain drive,berwick,3806.0,4,2,-38.0232192,145.3353252,212021293,Greater Melbourne,44.887629999999994
267,2,House,2024,570.0,18 wondrous boulevard,tarneit,3029.0,4,2,-37.8617134,144.6466222,213051582,Greater Melbourne,34.307300000000005
268,0,Unit,2024,540.0,4 stradishall way,tullamarine,3043.0,3,2,-37.6954086,144.8829692,210051250,Greater Melbourne,19.181639999999998
269,1,Unit,2024,450.0,3/31 erskine avenue,reservoir,3073.0,2,1,-37.7224294,145.0240589,209021525,Greater Melbourne,13.51356
270,5,House,2024,610.0,117 evell street,glenroy,3046.0,4,1,-37.698011,144.9402132,210031535,Greater Melbourne,15.57959
271,2,House,2024,470.0,17 highridge crescent,airport west,3042.0,3,1,-37.7261122,144.8830715,210011226,Greater Melbourne,15.0304
272,1,Unit,2024,570.0,210/101 tram road,doncaster,3108.0,2,2,-37.7877328,145.1243703,207021157,Greater Melbourne,18.07553
273,1,House,2024,650.0,11 rothsay avenue,burwood,3125.0,3,1,-37.8440632,145.119606,207031165,Greater Melbourne,17.1677
274,1,Unit,2024,620.0,1505/8 joseph road,footscray,3011.0,2,2,-37.8003267,144.9095584,213031348,Greater Melbourne,6.240609999999999
275,2,House,2024,520.0,58 eureka drive,manor lakes,3024.0,4,2,-37.8715439,144.603876,213051579,Greater Melbourne,38.04968
276,2,Unit,2024,1050.0,46/333 coventry street,south melbourne,3205.0,2,2,-37.8331983,144.9562629,206051512,Greater Melbourne,3.09697
277,4,House,2024,560.0,24 intervale drive,avondale heights,3034.0,3,1,-37.7513182,144.8577164,210011533,Greater Melbourne,15.28031
278,2,House,2024,550.0,12 wells rd,point cook,3030.0,4,2,-37.9087695,144.7220473,213051466,Greater Melbourne,31.61549
279,0,Unit,2024,704.0,b205/348 macaulay road,kensington,3031.0,1,1,-37.7947678,144.9342535,206041121,Greater Melbourne,4.1856599999999995
280,1,Unit,2024,470.0,29/31 moreland street,footscray,3011.0,1,1,-37.8020911,144.9075098,213031348,Greater Melbourne,6.54077
281,0,Unit,2024,650.0,2606/568 collins st,melbourne,3000.0,2,2,-37.8183759,144.9554361,206041505,Greater Melbourne,1.3564
282,1,Unit,2024,410.0,4/87 federal drive,wyndham vale,3024.0,2,1,-37.8794581,144.6272906,213051589,Greater Melbourne,36.00855
283,1,Unit,2024,455.0,306/157 park road,cheltenham,3192.0,1,1,-37.965061,145.055185,208031188,Greater Melbourne,25.18276
284,1,Unit,2024,480.0,2/8 truscott street,glenroy,3046.0,2,1,-37.7105451,144.9365081,210031535,Greater Melbourne,14.12883
285,2,House,2024,510.0,15 samuel drive,campbellfield,3061.0,3,1,-37.6745231,144.9707192,210051243,Greater Melbourne,18.21313
286,2,House,2024,550.0,7 league road,donnybrook,3064.0,4,2,-37.5315621,144.9983193,209041225,Greater Melbourne,42.50818
287,1,House,2024,400.0,212/90 white street,mordialloc,3195.0,1,1,-38.0001576,145.0970676,208031193,Greater Melbourne,32.92776
288,2,House,2024,490.0,2 fabular street,donnybrook,3064.0,3,2,-37.5431253,144.9782215,209041225,Greater Melbourne,39.397059999999996
289,1,Unit,2024,640.0,401/1 palmer street,richmond,3121.0,1,1,-37.8165472,145.0036039,206071518,Greater Melbourne,4.30409
290,2,House,2024,500.0,29 boomerang road,donnybrook,3064.0,4,2,-37.5466568,145.0149014,209041225,Greater Melbourne,42.77624
291,1,House,2024,540.0,22 kipling drive,officer,3809.0,3,2,-38.07000480000001,145.4103499,212011546,Greater Melbourne,53.3829
292,2,House,2024,640.0,7a borrie street,reservoir,3073.0,3,2,-37.7075818,145.0197526,209021523,Greater Melbourne,14.4549
293,0,Unit,2024,380.0,3/44 koonawarra street,clayton,3168.0,1,1,-37.9103279,145.1251056,212051567,Greater Melbourne,21.7578
294,0,Unit,2024,365.0,10/29 raleigh street,essendon,3040.0,1,1,-37.7536698,144.9228269,206031502,Greater Melbourne,9.42176
295,2,House,2024,570.0,2 portland avenue,truganina,3029.0,4,2,-37.819689,144.715365,213051586,Greater Melbourne,28.344630000000002
296,1,Unit,2024,550.0,1/252 mitcham road,mitcham,3132.0,2,1,-37.8056433,145.1901327,211041270,Greater Melbourne,24.07288
297,1,Unit,2024,380.0,2/37 rufus street,epping,3076.0,1,1,-37.64924389999999,145.0292629,209041432,Greater Melbourne,20.68839
298,2,House,2024,620.0,8 newington drive,cranbourne east,3977.0,4,2,-38.1156336,145.296178,212031558,Greater Melbourne,55.115
299,2,House,2024,540.0,16 moate street,langwarrin,3910.0,3,1,-38.15344839999999,145.1840804,214011374,Greater Melbourne,56.10236
300,1,House,2024,500.0,155 david drive,sunshine west,3020.0,3,2,-37.7888785,144.7886399,213011338,Greater Melbourne,20.54601
301,2,Unit,2024,900.0,205/590 camberwell road,camberwell,3124.0,2,2,-37.846373,145.073518,207011149,Greater Melbourne,12.39798
302,2,House,2024,560.0,6 palmatum street,sunbury,3429.0,4,2,-37.6160366,144.7737206,210041540,Greater Melbourne,35.546879999999994
303,0,House,2024,1200.0,252 drummond street,carlton,3053.0,4,2,-37.8001539,144.9688095,206041117,Greater Melbourne,2.10524
304,0,Studio,2024,400.0,616/268 flinders street,melbourne,3000.0,1,1,-37.8177097,144.9655575,206041503,Greater Melbourne,0.57973
305,4,House,2024,750.0,33 yallambie road,macleod,3085.0,3,2,-37.7196534,145.0847507,209011203,Greater Melbourne,19.17583
306,2,House,2024,500.0,1188 ison road,manor lakes,3024.0,4,2,-37.8688975,144.5936794,213051579,Greater Melbourne,48.97148
307,0,House,2024,595.0,18 finsbury street,flemington,3031.0,2,1,-37.7860203,144.9299082,206031115,Greater Melbourne,4.86186
308,2,House,2024,500.0,32 xenia street,manor lakes,3024.0,4,2,-37.8797484,144.5887922,213051579,Greater Melbourne,48.482510000000005
309,0,Unit,2024,950.0,3706/371 little lonsdale street,melbourne,3000.0,2,2,-37.8117769,144.9610182,206041504,Greater Melbourne,0.49006
310,2,House,2024,480.0,15 hardhead street,wallan,3756.0,4,2,-37.40577529999999,144.9620541,209041224,Greater Melbourne,54.253389999999996
311,1,House,2024,400.0,10 charlesworth street,laverton,3028.0,3,1,-37.8595045,144.7753925,213051363,Greater Melbourne,21.35846
312,4,House,2024,1200.0,17 liddiard street,hawthorn,3122.0,4,1,-37.8188133,145.0378893,207011519,Greater Melbourne,7.66454
313,2,House,2024,540.0,22 tasman street,preston,3072.0,2,1,-37.7415002,144.986246,209021429,Greater Melbourne,9.44473
314,2,House,2024,949.0,24 malcolm court,mount waverley,3149.0,4,3,-37.87765,145.1125182,212051324,Greater Melbourne,18.95001
315,2,Townhouse,2024,640.0,2,"7/53 pultney street, dandenong",3175.0,3,2,-37.9916984,145.2178031,212041563,Greater Melbourne,34.84303
316,1,Unit,2024,430.0,4/10 derby street,fawkner,3060.0,2,1,-37.7194378,144.9726812,210031237,Greater Melbourne,12.76634
317,1,Unit,2024,425.0,9/50 catamaran drive,werribee south,3030.0,2,1,-37.9659215,144.7058815,213051368,Greater Melbourne,38.80398
318,0,Unit,2024,700.0,l37/452 elizabeth st,melbourne,3000.0,2,1,-37.8079005,144.9605172,206041504,Greater Melbourne,0.7553300000000001
319,1,Unit,2024,430.0,104/125 turner street,abbotsford,3067.0,1,1,-37.7991984,145.0010603,206071139,Greater Melbourne,4.9060299999999994
320,1,Unit,2024,520.0,1208/50 albert street,south melbourne,3205.0,1,1,-37.8328503,144.9714664,206051512,Greater Melbourne,2.5293400000000004
321,6,House,2024,1100.0,16 everest crescent,olinda,3788.0,4,2,-37.8587062,145.3651456,211051282,Greater Melbourne,48.87704
322,1,Townhouse,2024,500.0,2/9 poplar street,thomastown,3074.0,2,1,-37.6788671,145.0248429,209041223,Greater Melbourne,17.8532
323,1,Unit,2024,340.0,3/54 mcnicholl way,delahey,3037.0,2,1,-37.7125744,144.7822029,213011331,Greater Melbourne,26.2619
324,1,Unit,2024,495.0,2/63 leicester street,preston,3072.0,2,1,-37.7432726,144.991218,209021429,Greater Melbourne,9.66327
325,1,Unit,2024,400.0,5/49 hawdon street,heidelberg,3084.0,1,1,-37.7588228,145.0639239,209011198,Greater Melbourne,14.60685
326,1,House,2024,550.0,8 juncus street,narre warren,3805.0,3,2,-38.0220095,145.290873,212021456,Greater Melbourne,44.15221
327,0,Unit,2024,500.0,806/25-33 wills street,melbourne,3000.0,1,1,-37.8107757,144.9569269,206041504,Greater Melbourne,0.97907
328,1,Townhouse,2024,420.0,3 kai close,caroline springs,3023.0,2,1,-37.7239469,144.7385519,213041463,Greater Melbourne,30.960330000000003
329,2,House,2024,650.0,4 nature road,tarneit,3029.0,4,3,-37.8194775,144.6969436,213051584,Greater Melbourne,30.32041
330,2,House,2024,650.0,29 fernbank crescent,mulgrave,3170.0,4,2,-37.9347147,145.2067867,212051325,Greater Melbourne,29.11284
331,1,Townhouse,2024,650.0,2/43 endeavour crescent,endeavour hills,3802.0,4,2,-37.9753253,145.2568853,212021454,Greater Melbourne,35.04726
332,0,Unit,2024,420.0,109/57 spencer street,melbourne,3000.0,1,1,-37.8171323,144.9533273,206041505,Greater Melbourne,0.9860399999999999
333,1,Unit,2024,560.0,2/12 hotham street,hughesdale,3166.0,2,1,-37.9012766,145.0790151,208021180,Greater Melbourne,18.77226
334,0,Studio,2024,280.0,31 rosamond road,maidstone,3012.0,1,1,-37.7855164,144.883447,213031347,Greater Melbourne,9.48244
335,1,House,2024,600.0,7 slough street,deer park,3023.0,4,2,-37.7661807,144.7723671,213011569,Greater Melbourne,25.02367
336,1,Unit,2024,780.0,1112/151 city road,southbank,3006.0,2,2,-37.8236,144.9631013,206041509,Greater Melbourne,1.73535
337,1,Unit,2024,500.0,7/170 st kilda road,st kilda,3182.0,1,1,-37.8611996,144.9849826,206051513,Greater Melbourne,6.20418
338,0,Unit,2024,620.0,2101w/42-48 balston street,southbank,3006.0,2,1,-37.826576,144.962675,206041509,Greater Melbourne,2.08182
339,2,Townhouse,2024,450.0,19 steadfield circuit,melton south,3338.0,3,2,-37.7152866,144.5748,213041578,Greater Melbourne,45.98105
340,2,House,2024,495.0,11 ruffy drive,cranbourne,3977.0,3,1,-38.0987817,145.2752976,212031300,Greater Melbourne,50.47624
341,4,House,2024,300.0,11 mansfield court,bundoora,3083.0,1,1,-37.703576,145.0578895,209011196,Greater Melbourne,16.742669999999997
342,1,House,2024,545.0,1 chantelle parade,tarneit,3029.0,3,2,-37.8532499,144.6658526,213051585,Greater Melbourne,33.42253
343,2,House,2024,790.0,16 astra av,truganina,3029.0,5,3,-37.8529406,144.741697,213051587,Greater Melbourne,23.425819999999998
344,1,Unit,2024,800.0,5416/228 la trobe street,melbourne,3004.0,2,2,-37.809615,144.9623021,206041504,Greater Melbourne,0.64237
345,2,House,2024,550.0,4 brockwood street,deanside,3336.0,4,2,-37.7322167,144.7041361,213041574,Greater Melbourne,32.754889999999996
346,2,House,2024,580.0,93 selandra boulevard,clyde north,3978.0,4,2,-38.1129753,145.3238561,212031557,Greater Melbourne,53.698449999999994
347,2,House,2024,500.0,49 springs road,donnybrook,3064.0,4,2,-37.5401432,144.9695914,209041225,Greater Melbourne,38.59836
348,1,Unit,2024,670.0,209/1 bent street,northcote,3070.0,2,2,-37.7676336,144.9988054,206021500,Greater Melbourne,7.41239
349,0,Unit,2024,660.0,1903/245 city road,southbank,3006.0,2,2,-37.826641,144.9596778,206041509,Greater Melbourne,1.87082
350,2,House,2024,550.0,127 pioneer drive,aintree,3336.0,4,2,-37.7268387,144.6670703,213041359,Greater Melbourne,37.22678
351,4,House,2024,470.0,10 forbes boulevard,wallan,3756.0,3,1,-37.4144046,144.9851714,209041224,Greater Melbourne,51.981480000000005
